name,country,age,wealth,source,year
Mohamed Al Fayed,Egypt,87,1.9,"Retail, Investments",2016
Louis Bacon,United States,57,1.9,Hedge Funds,2016
Othman Benjelloun,Morocco,83,1.9,"Banking, Insurance",2016
Rossana Camargo de Arruda Botelho,Brazil,66,1.9,Construction,2016
Pierre Chen,Taiwan,58,1.9,"Art, Electronics",2016
John Coates,United Kingdom,46,1.9,Online Gambling,2016
Scott Cook,United States,63,1.9,Software,2016
Edson de Godoy Bueno,Brazil,72,1.9,"Hospitals, Health Care",2016
Dermot Desmond,Ireland,65,1.9,Finance,2016
Du Jiangtao,China,46,1.9,Chemicals,2016
Aloysio de Andrade Faria,Brazil,95,1.9,Banking,2016
Carlo Fidani,Canada,61,1.9,Real Estate,2016
Rakesh Gangwal,United States,63,1.9,Airlines,2016
Fiona Geminder,Australia,51,1.9,Packaging,2016
Joseph Grendys,United States,54,1.9,Meat Processing,2016
David Hains,Australia,85,1.9,Finance,2016
Huang Qiaoling,China,57,1.9,Amusement Parks,2016
Manuel Jove,Spain,74,1.9,Real Estate,2016
Baba Kalyani,India,67,1.9,Engineering,2016
Saleh Kamel,Saudi Arabia,74,1.9,"Banking, Healthcare",2016
Bruce Karsh,United States,60,1.9,Private Equity,2016
King Pak Fu,Hong Kong,46,1.9,Real Estate,2016
William Koch,United States,75,1.9,"Oil, Investments",2016
Stephen Lansdown,Guernsey,63,1.9,Financial Services,2016
Lee Boo-Jin,South Korea,45,1.9,Computer Services/Tourism,2016
Lee Man Tat,Hong Kong,86,1.9,Food,2016
Liang Xinjun,China,48,1.9,Conglomerate,2016
Liang Yunchao,China,47,1.9,Nutrition Supplements,2016
Howard Marks,United States,69,1.9,Private Equity,2016
"Drayton McLane, Jr.",United States,79,1.9,"Wal-Mart, Logistics",2016
Thomas Meyer,Switzerland,56,1.9,Apparel Retailer,2016
N.R. Narayana Murthy,India,69,1.9,Software Services,2016
David Nahmad,Monaco,68,1.9,Art,2016
Renata de Camargo Nascimento,Brazil,65,1.9,Construction,2016
Madeleine Olsson Ericksson,Sweden,71,1.9,Diversified,2016
Regina de Camargo Pires Oliveira Dias,Brazil,62,1.9,Construction,2016
Murdaya Poo,Indonesia,75,1.9,Diversified,2016
Que Wenbin,China,52,1.9,Pharmaceuticals,2016
Luigi Rovati,Italy,87,1.9,Pharmaceuticals,2016
Seo Jung-Jin,South Korea,58,1.9,Biotechnology,2016
Yuri Shefler,Russia,48,1.9,Alcohol,2016
Shin Chang-Jae,South Korea,62,1.9,Insurance,2016
Jon Stryker,United States,57,1.9,Medical Equipment,2016
Sunny Varkey,India,58,1.9,Education,2016
Vincent Viola,United States,60,1.9,Electronic Trading,2016
Radovan Vitek,Czech Republic,44,1.9,Real Estate,2016
Wang Jing,China,43,1.9,Telecom Services,2016
Meg Whitman,United States,59,1.9,Ebay,2016
Wu Zhigang,China,81,1.9,Food,2016
Yao Zhenhua,China,46,1.9,Logistics & Real Estate,2016
Denise York,United States,65,1.9,San Francisco 49ers,2016
Zhou Chengjian,China,50,1.9,Apparel Retailer,2016
George Argyros,United States,79,1.8,"Real Estate, Investments",2016
Edward Bass,United States,71,1.8,"Oil, Investments",2016
Lee Bass,United States,59,1.8,"Oil, Investments",2016
Sid Bass,United States,73,1.8,"Oil, Investments",2016
Norman Braman,United States,83,1.8,"Art, Car Dealerships",2016
Thomas Bruch,Germany,65,1.8,Food Retailing,2016
Cao Longxiang,China,58,1.8,Pharmaceuticals,2016
Chang Yun Chung,Singapore,97,1.8,Shipping,2016
Chen Hua,China,50,1.8,Real Estate,2016
Hasmukh Chudgar,India,82,1.8,Pharmaceuticals,2016
James Clark,United States,71,1.8,"Netscape, Investments",2016
Cui Lijie,Hong Kong,57,1.8,Gambling,2016
Andrew Currie,United Kingdom,60,1.8,Chemicals,2016
Sanford Diller,United States,88,1.8,Real Estate,2016
Hedda Brahm Droege,Germany,61,1.8,Consulting,2016
Fang Wei,China,42,1.8,Steel,2016
Clement Fayat,France,84,1.8,Construction,2016
Kenneth Feld,United States,67,1.8,"Circus, Live Entertainment",2016
Esther Grether,Switzerland,80,1.8,"Art Collection, Swatch",2016
Gudrun Heine,Germany,61,1.8,Medical Devices,2016
Michael Hintze,Australia,62,1.8,Investment,2016
Rakesh Jhunjhunwala,India,55,1.8,Investments,2016
Jiang Rensheng,China,62,1.8,Vaccine Production,2016
Suna Kirac,Turkey,74,1.8,Diversified,2016
Jeffrey Lurie,United States,64,1.8,Philadelphia Eagles,2016
Maggie Magerko,United States,50,1.8,Building Materials,2016
Arturo Moreno,United States,69,1.8,Billboards,2016
Mario Moretti Polegato,Italy,63,1.8,Shoes,2016
Manuel Moroun,United States,88,1.8,Transportation,2016
Farhad Moshiri,United Kingdom,60,1.8,Diversified,2016
Bobby Murphy,United States,27,1.8,Snapchat,2016
Kerr Neilson,Australia,66,1.8,Investment,2016
Jonathan Nelson,United States,59,1.8,Private Equity,2016
Femi Otedola,Nigeria,53,1.8,"Gas Stations, Utilities",2016
Ajay Piramal,India,60,1.8,Pharmaceuticals,2016
Linda Pritzker,United States,62,1.8,"Hotels, Investments",2016
John Reece,United Kingdom,58,1.8,Chemicals,2016
Jeff Rothschild,United States,61,1.8,Facebook,2016
B.R. Shetty,India,74,1.8,Healthcare,2016
Kavitark Ram Shriram,United States,59,1.8,"Venture Capital, Google",2016
Michal Solowow,Poland,53,1.8,Investments,2016
Peter Sondakh,Indonesia,66,1.8,Investments,2016
Mark Stevens,United States,56,1.8,Venture Capital,2016
Sybill Storz,Germany,78,1.8,Medical Devices,2016
Sylvia Stroeher,Germany,60,1.8,Cosmetics,2016
Glen Taylor,United States,74,1.8,Printing,2016
Torbjorn Tornqvist,Sweden,62,1.8,Oil Trading,2016
John Tyson,United States,62,1.8,Food Processing,2016
Hamdi Ulukaya,Turkey,44,1.8,Chobani Yogurt,2016
Pham Nhat Vuong,Vietnam,47,1.8,Real Estate,2016
Wang Qingtao,China,54,1.8,Steel Smelting,2016
Amy Wyss,United States,45,1.8,Medical Equipment,2016
Xiong Xuqiang,Hong Kong,59,1.8,Real Estate,2016
Xu Jingren,China,71,1.8,Pharmaceuticals,2016
Zhu Qingyi,China,46,1.8,Real Estate,2016
Anita Zucker,United States,64,1.8,Chemicals,2016
Carol Jenkins Barnett,United States,59,1.7,Publix Supermarkets,2016
Hubertus Benteler,Germany,69,1.7,Auto Parts,2016
Vladimir Bogdanov,Russia,64,1.7,Oil,2016
Timothy Boyle,United States,66,1.7,Columbia Sportswear,2016
Michel Chalhoub,France,84,1.7,Retail,2016
Che Jianxing,China,49,1.7,Furniture Retailing,2016
Chu Lam Yiu,Hong Kong,46,1.7,Flavorings,2016
Jean Coutu,Canada,88,1.7,Pharmacies,2016
Kommer Damen,Netherlands,71,1.7,Shipbuilding,2016
Ray Davis,United States,74,1.7,Pipelines,2016
Fritz Draexlmaier,Germany,n/a,1.7,Auto Parts,2016
Fu Meicheng,China,58,1.7,"TV Shows, Movies",2016
Rolf Gerling,Germany,61,1.7,Insurance,2016
Roberto Hernandez Ramirez,Mexico,73,1.7,Banking,2016
Christopher Hohn,United Kingdom,49,1.7,Hedge Fund,2016
W. Herbert Hunt,United States,87,1.7,Oil,2016
Kim Beom-Su,South Korea,49,1.7,Mobile Chat Service,2016
Koo Bon-Moo,South Korea,71,1.7,Electronics/Chemicals/Household Products,2016
Marc Lasry,United States,55,1.7,Hedge Funds,2016
Lee Seo-Hyun,South Korea,42,1.7,Computer Services/Tourism,2016
Li Shufu,China,52,1.7,Automobiles,2016
Liu Xiaodong,China,48,1.7,Flavorings,2016
Jeffrey Lorberbaum,United States,61,1.7,Flooring,2016
Catherine Lozick,United States,71,1.7,Valve Manufacturing,2016
Youssef Mansour,Egypt,70,1.7,Diversified,2016
Craig McCaw,United States,66,1.7,Telecom,2016
Lachhman Das Mittal,India,85,1.7,Tractors,2016
Nirav Modi,India,45,1.7,Diamond Jewelry,2016
Marius Nacht,Israel,50,1.7,Software,2016
Ranjan Pai,India,43,1.7,Education,2016
Forrest Preston,United States,82,1.7,Health Care,2016
Jennifer Pritzker,United States,64,1.7,"Hotels, Investments",2016
Qin Yinglin,China,50,1.7,Pig Breeding,2016
Ren Zhengfei,China,72,1.7,Telecom Equipment,2016
Helena Revoredo,Spain,69,1.7,Private Security,2016
Stephen Rubin,United Kingdom,78,1.7,Sports Apparel,2016
Jacques Saade,France,79,1.7,Shipping,2016
Carlos Sanchez,Brazil,54,1.7,Generic Drugs,2016
"Karl Scheufele, III.",Switzerland,77,1.7,Jewelry,2016
Klaus-Peter Schulenberg,Germany,n/a,1.7,Ticketing Service,2016
Gerald Schwartz,Canada,74,1.7,Finance,2016
Shen Wenrong,China,70,1.7,Steel Production,2016
Don Simplot,United States,80,1.7,Fertilizer,2016
Gay Simplot,United States,71,1.7,Fertilizer,2016
Alexander Spanos,United States,92,1.7,Real Estate,2016
Sun Xishuang,China,62,1.7,Real Estate,2016
Leena Tewari,India,58,1.7,Pharmaceuticals,2016
Torsten Toeller,Germany,49,1.7,Pet Food,2016
Wang Wenjing,China,51,1.7,Business Software,2016
Kelcy Warren,United States,60,1.7,Pipelines,2016
Xu Ziquan,China,57,1.7,Software,2016
"Richard Yuengling, Jr.",United States,72,1.7,Beer,2016
Zhang Li,China,63,1.7,Real Estate,2016
Zhou Guohui,China,51,1.7,Logistics,2016
Folorunsho Alakija,Nigeria,65,1.6,Oil,2016
Carlos Ardila Lulle,Colombia,85,1.6,"Soft Drinks, Diversified",2016
O. Francis Biondi,United States,51,1.6,Hedge Fund,2016
Thor Bjorgolfsson,Iceland,48,1.6,Investments,2016
Alberto Bombassei,Italy,75,1.6,Automotive Brakes,2016
Julio Bozano,Brazil,80,1.6,Banking,2016
Francesco Gaetano Caltagirone,Italy,72,1.6,"Cement, Diversified",2016
Chen Jianhua,China,45,1.6,Chemicals,2016
Chen Jinxia,China,47,1.6,Investments,2016
Lucio and Susan Co,Philippines,61,1.6,Retailing,2016
"Robert Coyiuto, Jr.",Philippines,63,1.6,Power,2016
Belmiro de Azevedo,Portugal,77,1.6,Retail,2016
Benjamin de Rothschild,Switzerland,52,1.6,Banking,2016
Diego Della Valle,Italy,62,1.6,Shoes,2016
Ding Shijia,China,52,1.6,Sportswear,2016
Ding Shizhong,China,45,1.6,Sports Apparel,2016
Andre Esteves,Brazil,47,1.6,Banking,2016
Fu Guangming,China,62,1.6,Poultry,2016
Victor Fung,United States,70,1.6,Trading Company,2016
William Fung,Hong Kong,67,1.6,Sourcing,2016
Peter Gilgan,Canada,65,1.6,Homebuilding,2016
Sam Goi,Singapore,67,1.6,Frozen Foods,2016
Mitchell Goldhar,Canada,54,1.6,Real Estate,2016
Senapathy Gopalakrishnan,India,60,1.6,Software Services,2016
Allan Gray,South Africa,78,1.6,Money Management,2016
Alexandre Grendene Bartelle,Brazil,66,1.6,Shoes,2016
David Harding,United Kingdom,54,1.6,Finance,2016
Bill Haslam,United States,57,1.6,Truck Stops,2016
Brian Higgins,United States,51,1.6,Hedge Fund,2016
Hu Kaijun,China,54,1.6,Pharmaceuticals,2016
Huo Qinghua,China,54,1.6,Coal,2016
Ravi Jaipuria,India,61,1.6,Soft Drinks,2016
"Jim Justice, II.",United States,64,1.6,Coal,2016
Alexander Karp,United States,48,1.6,Software Firm,2016
Ke Xiping,China,55,1.6,Investments,2016
Suleiman Kerimov,Russia,49,1.6,Investments,2016
Karel Komarek,Czech Republic,46,1.6,Oil And Gas/Lottery,2016
Miguel Krigsner,Brazil,66,1.6,Cosmetics,2016
Willibert Krueger,Germany,75,1.6,Food Processing,2016
Lau Cho Kun,Malaysia,80,1.6,Palm Oil/Real Estate,2016
Lei Jufang,China,63,1.6,Pharmaceuticals,2016
Li Sze Lim,Hong Kong,58,1.6,Real Estate,2016
Lim Oon Kuin,Singapore,72,1.6,Oil Trading,2016
Lin Li,China,52,1.6,Investments,2016
Tianfu Lin,Hong Kong,53,1.6,"Footwear, Apparel",2016
Kenneth Lo,United Kingdom,77,1.6,Textiles,2016
Lo Siu Yu,Hong Kong,46,1.6,Conglomerate,2016
Yusaku Maezawa,Japan,40,1.6,Online Retail,2016
Satish Mehta,India,65,1.6,Pharma,2016
Gary Michelson,United States,67,1.6,Medical Patents,2016
Martin Moller Nielsen,Denmark,51,1.6,Nordic Aviation Capital,2016
Martin Naughton,Ireland,76,1.6,Heating Equipment,2016
Nandan Nilekani,India,60,1.6,Software Services,2016
Or Wai Sheun,Hong Kong,64,1.6,Real Estate,2016
Karsanbhai Patel,India,72,1.6,Consumer Goods,2016
Stanley Perron,Australia,93,1.6,"Property, Retail",2016
Peter Peterson,United States,89,1.6,Investments,2016
Carlos Rodriguez-Pastor,Peru,56,1.6,Finance,2016
Kjell Inge Rokke,Norway,57,1.6,"Shipping, Seafood",2016
Eddy Kusnadi Sariaatmadja,Indonesia,62,1.6,"Media, Tech",2016
Thaksin Shinawatra,Thailand,66,1.6,Investments,2016
Mikail Shishkhanov,Russia,43,1.6,"Oil, Banking, Real Estate",2016
Ben Silbermann,United States,33,1.6,Pinterest,2016
Charles Simonyi,United States,68,1.6,Microsoft,2016
Thomas Steyer,United States,58,1.6,Hedge Funds,2016
Henry Swieca,United States,58,1.6,Hedge Funds,2016
Katsumi Tada,Japan,70,1.6,Real Estate,2016
Tian Ming,China,62,1.6,Measuring Instruments,2016
Robert Toennies,Germany,37,1.6,Meat Processing,2016
Tsai Hong-tu,Taiwan,63,1.6,Finance,2016
Wang Zhenghua,China,71,1.6,Budget Airline,2016
Charlotte Colket Weber,United States,73,1.6,Campbell Soup,2016
Ian Wood,United Kingdom,73,1.6,Energy Services,2016
Jon Yarbrough,United States,58,1.6,Video Games,2016
Zan Shengda,China,52,1.6,Diversified,2016
Zhu Baoguo,China,53,1.6,Pharmaceuticals,2016
Zhu Xingliang,China,56,1.6,Construction,2016
Syed Mokhtar AlBukhary,Malaysia,64,1.5,Diversified,2016
Leslie Alexander,United States,72,1.5,Houston Rockets,2016
Michael Ashcroft,United Kingdom,70,1.5,Security,2016
Nicolas Berggruen,United States,54,1.5,Investments,2016
Josef Boquoi,Germany,82,1.5,Frozen Foods,2016
Jaime Botin,Spain,79,1.5,Banking,2016
Ron Burkle,United States,63,1.5,"Supermarkets, Investments",2016
Edouard Carmignac,France,68,1.5,Asset Management,2016
Sarah Chaney,United States,62,1.5,Cargill,2016
Cho Tak Wong,Hong Kong,69,1.5,Auto Parts,2016
Ciputra,Indonesia,84,1.5,Real Estate,2016
Alexandra Daitch,United States,53,1.5,Cargill,2016
John de Mol,Netherlands,60,1.5,TV,2016
Richard Desmond,United Kingdom,64,1.5,Publishing,2016
Fang Tonghua,China,53,1.5,Pharmaceuticals,2016
John Farber,United States,90,1.5,Chemicals,2016
Alexander Frolov,Russia,51,1.5,"Mining, Steel",2016
Filaret Galchev,Russia,52,1.5,Construction Materials,2016
Christopher Goldsbury,United States,73,1.5,Salsa,2016
David Gottesman,United States,89,1.5,Investments,2016
Ryan Graves,United States,32,1.5,Uber,2016
Sait-Salam Gutseriev,Russia,56,1.5,"Oil, Banking, Real Estate",2016
Christoph Henkel,Germany,58,1.5,Consumer Goods,2016
Alan Howard,United Kingdom,52,1.5,Hedge Funds,2016
Huang Hongyun,China,49,1.5,Real Estate,2016
Alijan Ibragimov,Kazakhstan,62,1.5,"Mining, Metals",2016
Jiang Zhaobai,China,52,1.5,Real Estate,2016
George Joseph,United States,94,1.5,Insurance,2016
Vinod Khosla,United States,61,1.5,Venture Capital,2016
Kim Nam-Jung,South Korea,43,1.5,Food,2016
Vladimir Kim,Kazakhstan,55,1.5,Mining,2016
Wolfgang Leitner,Austria,62,1.5,Engineering,2016
Li Li,China,52,1.5,Pharmaceuticals,2016
Li Liufa,China,58,1.5,"Steel, Diversified",2016
Lin Jianhua,China,53,1.5,Solar Panel Components,2016
Brandt Louie,Canada,72,1.5,Drug Store Chain,2016
Ma Hong,China,48,1.5,Apparel Retailer,2016
Alexander Machkevich,Israel,62,1.5,"Mining, Metals",2016
Harsh Mariwala,India,64,1.5,Consumer Goods,2016
Gilles Martin,France,52,1.5,Laboratory Services,2016
Lorenzo Mendoza,Venezuela,50,1.5,Beverages,2016
P.N.C. Menon,Oman,67,1.5,Real Estate,2016
Azad Moopen,India,62,1.5,Healthcare,2016
Robert Mouawad,Lebanon,71,1.5,Fine Jewelry,2016
Ezra Nahmad,Monaco,70,1.5,Art,2016
Adam Neumann,Israel,36,1.5,WeWork,2016
Ni Zugen,China,59,1.5,Appliances,2016
Neal Patterson,United States,66,1.5,Health It,2016
David Penaloza Alanis,Mexico,42,1.5,Toll Roads,2016
Gregorio Perez Companc,Argentina,80,1.5,Oil And Gas,2016
"H. Ross Perot, Jr.",United States,57,1.5,Real Estate,2016
Qi Jinxing,China,53,1.5,Real Estate,2016
Phillip Ragon,United States,66,1.5,Health It,2016
Matthias Reinhart,Germany,56,1.5,Finance,2016
Filiz Sahenk,Turkey,49,1.5,"Bank, Media",2016
Shi Yuzhu,China,53,1.5,"Online Games, Investments",2016
Shuai Fangwen,China,49,1.5,Pharmaceuticals,2016
Jasminder Singh,United Kingdom,65,1.5,Hotels,2016
Ralph Sonnenberg,Netherlands,81,1.5,Blinds,2016
Lucy Stitzer,United States,56,1.5,Cargill,2016
Thomas Straumann,Switzerland,52,1.5,Dental Implants,2016
Katherine Tanner,United States,60,1.5,Cargill,2016
Jim Thompson,United States,76,1.5,Logistics,2016
Wichai Thongtang,Thailand,69,1.5,Investments,2016
Jitendra Virwani,India,50,1.5,Real Estate,2016
Todd Wagner,United States,55,1.5,Online Media,2016
Ronald Wanek,United States,74,1.5,Furniture,2016
Wang Jianfeng,China,46,1.5,Auto Parts,2016
Wang Laichun,China,48,1.5,Electronics Components,2016
Wang Laisheng,China,51,1.5,Electronics Components,2016
Wen Yibo,China,50,1.5,Wastewater Treatment,2016
Wong Man Li,Hong Kong,51,1.5,Furniture,2016
Jerry Yang,United States,47,1.5,Yahoo,2016
William Young,United States,75,1.5,Plastics,2016
Charles Zegar,United States,68,1.5,Blomberg LP,2016
Zhang Desheng,China,66,1.5,Manufacturing,2016
Zhou Hongyi,China,45,1.5,Security Software,2016
Soegiarto Adikoesoemo,Indonesia,77,1.4,Chemicals,2016
Farkhad Akhmedov,Russia,60,1.4,Natural Gas,2016
Abdullah Al Rajhi,Saudi Arabia,n/a,1.4,Banking,2016
"Herbert Allen, Jr.",United States,75,1.4,Investment Banking,2016
Igor Altushkin,Russia,45,1.4,Metals,2016
Koos Bekker,South Africa,63,1.4,"Media, Investments",2016
Bernhard Braun-Luedicke,Germany,39,1.4,Medical Technology,2016
Eva Maria Braun-Luedicke,Germany,29,1.4,Medical Technology,2016
Friederike Braun-Luedicke,Germany,32,1.4,Medical Technologies,2016
Vivek Chand Burman,India,78,1.4,Consumer Goods,2016
Mike Cannon-Brookes,Australia,36,1.4,Business Software,2016
Chan Tan Ching-fen,Hong Kong,n/a,1.4,Real Estate,2016
Chen Yung-Tai,Taiwan,80,1.4,Real Estate,2016
Patokh Chodiev,Belgium,63,1.4,"Mining, Metals",2016
Christopher Cline,United States,58,1.4,Coal,2016
Mark Coombs,United Kingdom,55,1.4,Finance,2016
Jack Cowin,Australia,73,1.4,Fast Food,2016
Luigi Cremonini,Italy,76,1.4,Meat Processing,2016
Darwin Deason,United States,75,1.4,Xerox,2016
Bulent Eczacibasi,Turkey,66,1.4,"Pharmaceuticals, Diversified",2016
Faruk Eczacibasi,Turkey,61,1.4,"Pharmaceuticals, Diversified",2016
David Einhorn,United States,47,1.4,Hedge Funds,2016
Scott Farquhar,Australia,36,1.4,Software,2016
"Frank Fertitta, III.",United States,54,1.4,"Casinos, Ultimate Fighting Championship",2016
Lorenzo Fertitta,United States,47,1.4,"Casinos, Ultimate Fighting Championship",2016
Robert Fisher,United States,62,1.4,Gap,2016
William Fisher,United States,58,1.4,Gap,2016
Mario Gabelli,United States,73,1.4,Money Management,2016
Gao Tianguo,China,64,1.4,"Real Estate, Finance",2016
Alan Gerry,United States,86,1.4,Cable Television,2016
Balkrishan Goenka,India,49,1.4,Textiles,2016
Jonathan Gray,United States,46,1.4,Investments,2016
Jeffrey Gundlach,United States,57,1.4,Investments,2016
Stelios Haji-Ioannou,Cyprus,49,1.4,Easyjet,2016
Saad Hariri,Lebanon,45,1.4,"Construction, Investments",2016
Gerry Harvey,Australia,76,1.4,Retail,2016
Timothy Headington,United States,65,1.4,"Oil & Gas, Investments",2016
Hans-Werner Hector,Germany,76,1.4,Sap,2016
William Heinecke,Thailand,67,1.4,Hotels,2016
"B. Wayne Hughes, Jr.",United States,55,1.4,Storage Facilities,2016
Hamilton James,United States,64,1.4,Investments,2016
Jiang Wei,China,54,1.4,Pharmaceuticals,2016
"Anton Kathrein, Jr.",Germany,31,1.4,Antennas,2016
Danil Khachaturov,Russia,44,1.4,"Insurance, Banking, Real Estate",2016
Pyotr Kondrashev,Russia,66,1.4,Fertilizers,2016
Lam Kong,China,51,1.4,Pharmaceuticals,2016
Eric Lefkofsky,United States,46,1.4,Groupon,2016
Angela Leong,Hong Kong,54,1.4,Casinos,2016
Li Wa,Hong Kong,50,1.4,Real Estate,2016
Liao Long-Shing,Taiwan,63,1.4,Petrochemicals,2016
David Lichtenstein,United States,54,1.4,Real Estate,2016
Suhon Lin,Taiwan,87,1.4,Petrochemicals,2016
Anatoly Lomakin,Russia,63,1.4,Fertilizers,2016
Pier Luigi Loro Piana,Italy,64,1.4,Fashion,2016
Ma Xingtian,China,46,1.4,Pharmaceuticals,2016
Rudolf Maag,Switzerland,70,1.4,Medical Devices,2016
Gary Magness,United States,62,1.4,"Cable TV, Investments",2016
Yasseen Mansour,Egypt,54,1.4,Diversified,2016
Billy Joe (Red) McCombs,United States,88,1.4,"Real Estate, Oil, Cars",2016
Gail Miller,United States,72,1.4,"Basketball, Car Dealers",2016
Massimo Moratti,Italy,70,1.4,Oil Refinery,2016
Nelson Peltz,United States,73,1.4,Investments,2016
Roger Penske,United States,79,1.4,Cars,2016
Florentino Perez,Spain,68,1.4,Construction,2016
Julio Ponce,Chile,70,1.4,Fertilizer,2016
"Nicholas Pritzker, II.",United States,72,1.4,"Hotels, Investments",2016
Horst Julius Pudwill,Germany,71,1.4,Manufacturing,2016
Theodore Rachmat,Indonesia,72,1.4,Diversified,2016
Rodney Sacks,United States,66,1.4,Energy Drinks,2016
T. Denny Sanford,United States,80,1.4,"Banking, Credit Cards",2016
Fayez Sarofim,United States,87,1.4,Money Management,2016
Dieter Schaub,Germany,78,1.4,Media,2016
Shao Genhuo,China,50,1.4,Agribusiness,2016
Shin Dong-Bin,South Korea,61,1.4,Retailing,2016
Petter Stordalen,Norway,53,1.4,Hotels,2016
Frank Stronach,Canada,83,1.4,Auto Parts,2016
Alain Taravella,France,68,1.4,Real Estate,2016
Tsai Cheng-da,Taiwan,n/a,1.4,Finance,2016
Tseng Shin-Yi,Taiwan,88,1.4,Petrochemicals,2016
Tung Chee Chen,Hong Kong,74,1.4,Shipping,2016
Sandro Veronesi,Italy,56,1.4,Fashion Retailer,2016
Wang Jiufang,China,52,1.4,Real Estate,2016
Wei Ing-Chou,Taiwan,63,1.4,"Food, Beverages",2016
Wei Yin-Chun,Taiwan,59,1.4,"Food, Beverages",2016
Wei Yin-Heng,Taiwan,57,1.4,"Food, Beverages",2016
Wei Ying-Chiao,Taiwan,61,1.4,"Food, Beverages",2016
Wong Kwong Yu,China,46,1.4,Retail,2016
Wong Luen Hei,China,54,1.4,Home Building Materials,2016
Wu Jianshu,Hong Kong,52,1.4,Auto Parts,2016
Yuan Yafei,China,52,1.4,"Retailing, Investments",2016
Zhang Changhong,China,57,1.4,Financial Information Service,2016
Zhou Yifeng,China,47,1.4,Chemicals,2016
Radhe Shyam Agarwal,India,71,1.3,Consumer Goods,2016
Aziz Akhannouch,Morocco,55,1.3,"Petroleum, Diversified",2016
An Kang,China,67,1.3,Pharmaceuticals,2016
Edmund Ansin,United States,79,1.3,Television,2016
Mori Arkin,Israel,63,1.3,Pharmaceuticals,2016
Mehmet Aydinlar,Turkey,59,1.3,Hospitals,2016
Sezai Bacaksiz,Turkey,66,1.3,Diversified,2016
Miriam Baumann-Blocher,Switzerland,41,1.3,Chemicals,2016
Anne Beaufour,France,52,1.3,Pharmaceuticals,2016
Henri Beaufour,France,50,1.3,Pharmaceuticals,2016
Henadiy Boholyubov,Ukraine,54,1.3,"Banking, Investments",2016
David Booth,United States,70,1.3,Mutual Funds,2016
Anand Burman,India,63,1.3,Consumer Goods,2016
Ahmet Calik,Turkey,58,1.3,"Energy, Media, Banking",2016
Steve Case,United States,57,1.3,AOL,2016
Herb Chambers,United States,74,1.3,Car Dealerships,2016
C.F. Chan,Hong Kong,97,1.3,Hotels,2016
Chang Pyung-Soon,South Korea,65,1.3,Educational Services,2016
Chao Teng-Hsiung,Taiwan,72,1.3,Real Estate,2016
Chen Baozhen,China,73,1.3,Internet,2016
Choo Chong Ngen,Singapore,62,1.3,Hotels,2016
Turgay Ciner,Turkey,60,1.3,Diversified,2016
Jacques D'Amours,Canada,59,1.3,Retail,2016
Gustavo Denegri,Italy,80,1.3,Medical Tests,2016
Mark Dixon,United Kingdom,57,1.3,Office Real Estate,2016
Domenico Dolce,Italy,57,1.3,Dolce & Gabbana,2016
John Edson,United States,83,1.3,Leisure Craft,2016
N. Murray Edwards,Canada,56,1.3,Oil & Gas,2016
Bob Ell,Australia,71,1.3,Property,2016
Marcel Erni,Switzerland,51,1.3,Private Equity,2016
Gabriel Escarrer,Spain,81,1.3,Hotels,2016
Martha Ford,United States,90,1.3,Ford Motor,2016
Andrew Forrest,Australia,54,1.3,Mining,2016
Walter Frey,Switzerland,72,1.3,Emil Frey Group,2016
Stefano Gabbana,Italy,53,1.3,Dolce & Gabbana,2016
Alfred Gantner,Switzerland,47,1.3,Private Equity,2016
Reinold Geiger,Austria,68,1.3,Beauty Products,2016
Anne Gittinger,United States,80,1.3,Nordstrom Department Stores,2016
Harsh Goenka,India,58,1.3,Diversified,2016
Radhe Shyam Goenka,India,70,1.3,Consumer Goods,2016
Polys Haji-Ioannou,Cyprus,56,1.3,Easyjet,2016
Yusuf Hamied,India,79,1.3,Pharmaceuticals,2016
Jonathan Harmsworth,United Kingdom,48,1.3,Publishing,2016
Jost Hellmann,Germany,63,1.3,Logistics,2016
Klaus Hellmann,Germany,67,1.3,Logistics,2016
Lutz Mario Helmig,Germany,69,1.3,Medical Facilities,2016
Asok Kumar Hiranandani,Singapore,61,1.3,Real Estate,2016
Hua Yong,China,52,1.3,Software,2016
Huang Li,China,52,1.3,Infrared Imaging Systems,2016
Huang Qisen,China,51,1.3,Real Estate,2016
Huang Zhenda,China,68,1.3,Construction,2016
Hung Yau Lit,China,54,1.3,Intimate Wear,2016
Keeree Kanjanapas,Thailand,66,1.3,Transportation,2016
Johannes Karcher,Germany,65,1.3,Vacuums/Cleaning Products,2016
Kei Hoi Pang,China,50,1.3,Real Estate,2016
Sidney Kimmel,United States,88,1.3,Retail,2016
Seth Klarman,United States,58,1.3,Investments,2016
Ihor Kolomoyskyy,Ukraine,53,1.3,"Banking, Investments",2016
Guy Laliberte,Canada,56,1.3,Cirque Du Soleil,2016
Lee Hwa-Kyung,South Korea,60,1.3,Snack Foods,2016
James Leininger,United States,70,1.3,Medical Products,2016
Li Weiwei,China,39,1.3,Online Games,2016
Liang Guangwei,China,52,1.3,"Batteries, Mini Motors",2016
Lin Ming-Hsiung,Taiwan,66,1.3,Retail,2016
Scott Lin,Taiwan,n/a,1.3,Optical Components,2016
Lu Di,China,n/a,1.3,Drones,2016
Miao Shouliang,China,61,1.3,"Real Estate, Diversified",2016
