name,country,age,wealth,source,year
Douglas Hsu,Taiwan,69,1.3,diversified,2012
Huang Zelan,China,56,1.3,metals,2012
Ali Metin Kazanci,Turkey,77,1.3,energy,2012
Vinod Khosla,United States,57,1.3,venture capital,2012
Yuriy Kosiuk,Ukraine,43,1.3,agriculture,2012
Marc Lasry,United States,51,1.3,hedge funds,2012
Richard Li,Hong Kong,45,1.3,telecom,2012
Nikita Mishin,Russia,40,1.3,"ports, railway transport",2012
Konstantin Nikolaev,Russia,41,1.3,"ports, railway transport",2012
Ahsen Ozokur,Turkey,61,1.3,food manufacturing,2012
Nicholas Pritzker II,United States,68,1.3,"hotels, investments",2012
Stewart Rahr,United States,66,1.3,drug distribution,2012
Deniz Sahenk,Turkey,66,1.3,"bank, media",2012
Richard Scaife,United States,79,1.3,investments,2012
Brij Bhushan Singal,India,75,1.3,steel,2012
Thomas Steyer,United States,54,1.3,hedge funds,2012
Tahir,Indonesia,60,1.3,Diversified,2012
Hary Tanoesoedibjo,Indonesia,46,1.3,Media,2012
Peter Unger,Germany,67,1.3,auto repair,2012
Joop van den Ende,Netherlands,70,1.3,TV,2012
Chris Wallin,Australia,N/A,1.3,Coal,2012
Yu Peidi & family,Hong Kong,52,1.3,real estate,2012
Leonard Buckeridge,Australia,76,1.25,Construction,2012
Fawzi Al-Kharafi,Kuwait,N/A,1.2,Diversified,2012
Jassim Al-Kharafi,Kuwait,N/A,1.2,Diversfied,2012
Mohannad Al-Kharafi,Kuwait,N/A,1.2,Diversified,2012
Roberto Angelini Rossi,Chile,63,1.2,"mining, forestry",2012
John Brown,United States,77,1.2,Stryker Corp.,2012
Alan Casden,United States,66,1.2,real estate,2012
Maria Ines de Lafuente Lacroze,Argentina,67,1.2,inherited,2012
Diego Della Valle,Italy,58,1.2,retail,2012
Bulent Eczacibasi,Turkey,62,1.2,"pharmaceuticals, diversified",2012
Robert Fisher,United States,58,1.2,Gap,2012
William Ford Sr,United States,87,1.2,Ford Motor Co,2012
Fu Guangming & family,China,58,1.2,poultry,2012
Alan Gerry,United States,82,1.2,cable television,2012
Sam Goi,Singapore,63,1.2,Frozen Foods,2012
Ra-Hee Hong Lee,South Korea,66,1.2,Samsung,2012
Huang Shih Tsai,Hong Kong,60,1.2,real estate,2012
George Joseph,United States,90,1.2,insurance,2012
Jim Justice II,United States,60,1.2,coal,2012
Ke Xiping & family,China,51,1.2,Investment,2012
Sidney Kimmel,United States,84,1.2,retail,2012
Pyotr Kondrashev,Russia,62,1.2,fertilizers,2012
Andrei Kosogov,Russia,51,1.2,"oil, telecom, banking",2012
Yuri Kovalchuk,Russia,60,1.2,"banking, insurance, media",2012
Andrei Kozitsyn,Russia,51,1.2,metals,2012
Lee Boo-Jin,South Korea,41,1.2,Samsung,2012
Peter Lewis,United States,78,1.2,Progressive Corp,2012
Daniel Loeb,United States,50,1.2,Hedge Funds,2012
Anatoly Lomakin,Russia,59,1.2,fertilizers,2012
Ma Jianrong & family,China,48,1.2,Textile-Apparel,2012
Nikolai Maximov & family,Russia,54,1.2,investments,2012
C. Dean Metropoulos,United States,65,1.2,investments,2012
Marius Nacht,Israel,46,1.2,software,2012
Akio Nitori,Japan,68,1.2,retail,2012
Megdet Rahimkulov,Russia,66,1.2,investments,2012
Krit Ratanarak,Thailand,65,1.2,"Media, real estate",2012
Alexander Rovt,United States,59,1.2,fertilizer,2012
Lily Safra,Monaco,74,1.2,inheritance,2012
Teddy Sagi,Israel,40,1.2,Playtech,2012
Nikolai Sarkisov,Russia,43,1.2,"insurance, real estate",2012
Sergei Sarkisov,Russia,52,1.2,insurance & real estate,2012
Thomas Secunda,United States,57,1.2,Bloomberg,2012
Leonid Simanovsky,Russia,62,1.2,investments,2012
Ronald Southern,Canada,81,1.2,Utilities,2012
John Sperling,United States,91,1.2,Apollo Group,2012
Peter Sperling,United States,52,1.2,education,2012
Mark Stevens,United States,52,1.2,venture capital,2012
Petter Stordalen,Norway,49,1.2,Hotels,2012
Frank Stronach,Canada,79,1.2,auto parts,2012
Jon Stryker,United States,53,1.2,medical technology,2012
Henry Swieca,United States,54,1.2,hedge funds,2012
Vincent Tan,Malaysia,60,1.2,diversified,2012
Tang Xiuguo,China,48,1.2,manufacturing,2012
Garibaldi Thohir,Indonesia,46,1.2,Coal,2012
Kenny Troutt,United States,64,1.2,Excel Communications,2012
Tsai Ming-kai,Taiwan,N/A,1.2,semiconductors,2012
Todd Wagner,United States,51,1.2,online media,2012
Charlotte Colket Weber,United States,69,1.2,Campbell Soup,2012
Yan Zhi,China,39,1.2,Real Estate,2012
Jerry Yang,United States,43,1.2,Yahoo,2012
Gavril Yushvaev,Russia,54,1.2,"food industry, real estate",2012
Kenneth Adams Jr,United States,89,1.1,Oil,2012
Lia Maria Aguiar,Brazil,N/A,1.1,inheritance,2012
Majid Al Futtaim,United Arab Emirates,N/A,1.1,"real estate, retail",2012
Jose Maria Aristrain,Spain,49,1.1,steel,2012
Elisabeth Badinter,France,68,1.1,Advertising,2012
Thomas Bailey,United States,75,1.1,finance,2012
Benu Gopal Bangur,India,80,1.1,Cement,2012
Thomas Barrack,United States,64,1.1,Colony Capital,2012
Elena Baturina,Russia,49,1.1,construction,2012
Tom Benson,United States,84,1.1,New Orleans Saints,2012
Carl Berg,United States,74,1.1,real estate,2012
Emilio Botin,Spain,77,1.1,banking,2012
Oleg Boyko,Russia,47,1.1,"entertaiment, retail, real estate",2012
Jim Breyer,United States,50,1.1,Venture Capital,2012
Antonio Jose Carneiro,Brazil,68,1.1,electricity distribution,2012
Chen Tianqiao,China,39,1.1,entertainment,2012
Michael Chiang,Taiwan,59,1.1,electronics,2012
Richard Chilton Jr,United States,53,1.1,hedge funds,2012
Cho Tak Wong & family,Hong Kong,65,1.1,chemicals,2012
Chase Coleman,United States,36,1.1,hedge fund,2012
Ashwin Dani,India,69,1.1,paints,2012
Darwin Deason,United States,71,1.1,Xerox,2012
Andrea Della Valle,Italy,46,1.1,shoes,2012
Aydin Dogan,Turkey,75,1.1,media,2012
Faruk Eczacibasi,Turkey,57,1.1,"pharmaceuticals, diversified",2012
David Einhorn,United States,43,1.1,Hedge Fund,2012
Philip Falcone,United States,49,1.1,hedge funds,2012
Fang Wei,China,38,1.1,manufacturing,2012
Valentin Gapontsev & family,Russia,73,1.1,Lasers,2012
Geng Jianming,China,49,1.1,real estate,2012
Yusuf Hamied,India,75,1.1,pharmceuticals,2012
Richard Hayne,United States,64,1.1,Urban Outfitters,2012
He Qiaonv & family,China,46,1.1,landscape architecture,2012
John Henry,United States,62,1.1,sports,2012
Huang Hongyun & family,China,45,1.1,Real estate,2012
Huang Maoru & family,Belize,46,1.1,retail,2012
Huang Shaowu,China,41,1.1,retail,2012
Mohammed Ibrahim,United Kingdom,65,1.1,communications,2012
Rakesh Jhunjhunwala,India,51,1.1,investments,2012
Koo Bon-Neung,South Korea,63,1.1,electronics,2012
Michael Krasny,United States,58,1.1,retail,2012
Alexander Lebedev,Russia,52,1.1,"investments, banking",2012
James Leininger,United States,66,1.1,medical devices,2012
Solomon Lew,Australia,67,1.1,Retail,2012
Li Tan,China,47,1.1,pharmaceuticals,2012
Lin Congying,Hong Kong,51,1.1,apparel,2012
Lin Xiucheng & family,China,56,1.1,electronics,2012
Jeffrey Lurie,United States,60,1.1,Philadelphia Eagles,2012
William Macaulay,United States,66,1.1,energy investments,2012
Yusaku Maezawa,Japan,36,1.1,online retailing,2012
Mao Zhongwu,China,49,1.1,manufacturing,2012
Aubrey McClendon,United States,52,1.1,natural gas,2012
Meng Qingshan & family,China,63,1.1,chemicals,2012
William Moncrief Jr,United States,91,1.1,oil,2012
Nihat Ozdemir,Turkey,61,1.1,diversified,2012
Nelson Peltz,United States,69,1.1,investments,2012
Roger Penske,United States,75,1.1,cars,2012
Kevin Plank,United States,39,1.1,Under Armour,2012
Theodore Rachmat,Indonesia,68,1.1,Coal,2012
Patrick Ryan,United States,74,1.1,insurance,2012
David Sainsbury,United Kingdom,71,1.1,retail,2012
Thomas Sandell,Sweden,51,1.1,hedge funds,2012
Hajime Satomi,Japan,70,1.1,gaming,2012
Bernard Saul II,United States,79,1.1,"banking, real estate",2012
Bacaksiz Sezai,Turkey,62,1.1,diversified,2012
Dan Snyder,United States,47,1.1,Washington Redskins,2012
Alexander Spanos & family,United States,88,1.1,real estate,2012
Eric Sprott,Canada,67,1.1,Asset management,2012
Mehmet Sinan Tara,Turkey,53,1.1,construction,2012
Wang Wenxue,China,44,1.1,real estate,2012
Allan Wong & family,Hong Kong,N/A,1.1,electronics,2012
Xiang Wenbo,China,49,1.1,manufacturing,2012
Xiu Laigui,China,57,1.1,pharmaceuticals,2012
Ye Chenghai,Hong Kong,68,1.1,pharmaceuticals,2012
Albert Yeung,Hong Kong,68,1.1,diversified,2012
Larry Yung,China,70,1.1,diversified,2012
Zhang Zhixiang,China,45,1.1,steel,2012
Yu Minhong,China,50,1.05,education,2012
Robert Agostinelli,United States,58,1,private equity,2012
Alberto Alcocer,Spain,69,1,investments,2012
Michael Ashcroft,United Kingdom,66,1,Security,2012
Mehmet Rustu Basaran,Turkey,65,1,"bank, gas",2012
Sara Blakely,United States,41,1,Spanx,2012
Christopher Chandler,New Zealand,52,1,investments,2012
Yan Cheung,China,55,1,paper,2012
Chung Yong-Jin,South Korea,43,1,retail,2012
Turgay Ciner,Turkey,56,1,diversified,2012
James Clark,United States,68,1,Netscape,2012
Alberto Cortina,Spain,66,1,investments,2012
Belmiro de Azevedo,Portugal,74,1,retail,2012
K. Dinesh & family,India,57,1,software,2012
Charles Dunstone,United Kingdom,48,1,mobile phones,2012
John Edson,United States,79,1,leisure craft,2012
Gabriel Escarrer,Spain,77,1,hotels,2012
Fan Zhaoxia & family,China,44,1,photovoltaic equipment,2012
Mikhail Fedyaev,Russia,49,1,"coal, railway transport, machinery",2012
Feng Hailiang,China,51,1,copper,2012
Henry Fong Yun Wah,Hong Kong,87,1,real estate,2012
Tetsuro Funai,Japan,85,1,electronics,2012
Vladimir Gruzdev,Russia,45,1,investments,2012
Mehmet Nazif Gunal,Turkey,64,1,"Tourism, Construction",2012
Suat Gunsel,Cyprus,59,1,"Real Estate, Education",2012
Mubariz Gurbanoglu,Turkey,44,1,shipping,2012
Joaquin Guzman Loera,Mexico,54,1,drug trafficking,2012
Alfredo Harp Helu & family,Mexico,68,1,banking,2012
Mehmet Hattat,Turkey,66,1,Diversified,2012
Morris Kahn,Israel,82,1,software,2012
Dmitry Kamenshchik,Russia,43,1,airport,2012
William Kellogg,United States,68,1,Kohl''s,2012
Nasser Khalili,United Kingdom,66,1,"art, real estate",2012
Mustafa Vehbi Koc,Turkey,51,1,diversified,2012
Marc Ladreit de Lacharriere,France,71,1,finance,2012
Kar Po Law,Hong Kong,N/A,1,hotels,2012
Lee Jay-Hyun,South Korea,52,1,diversified,2012
Lee Seo-Hyun,South Korea,39,1,Samsung,2012
Li Guoqiang,China,48,1,auto distribution,2012
Liang Zhaoxian,China,47,1,Appliances,2012
Liu Canglong,China,57,1,Conglomerate,2012
Liu Ming Chung,Brazil,49,1,paper manufacturing,2012
Mangal Prabhat Lodha,India,56,1,real estate,2012
Vijay Mallya,India,56,1,liquor,2012
Yuri Milner,Russia,50,1,social networking,2012
Bhupendra Kumar Modi,India,63,1,telecom,2012
John Morgridge,United States,78,1,Cisco,2012
Charles Munger,United States,88,1,Berkshire Hathaway,2012
Niu Yishun,China,57,1,tires,2012
Maxim Nogotkov,Russia,35,1,"retail, banking",2012
Roberto Ongpin,Philippines,75,1,diversified,2012
Peter Peterson,United States,85,1,Blackstone Group,2012
Petro Poroshenko,Ukraine,46,1,confectionery,2012
Que Wenbin & family,China,48,1,Pharmaceutical,2012
Ren Zhengfei,China,68,1,telecom equipment,2012
Arkady Rotenberg,Russia,60,1,"construction, pipes, banking",2012
Nathaniel Rothschild,United Kingdom,40,1,Banking,2012
Chanchai Ruayrungruang,China,58,1,Beverages,2012
Suzan Sabanci Dincer,Turkey,47,1,diversified,2012
Sevket Sabanci,Turkey,75,1,diversified,2012
Gerald Schwartz,Canada,70,1,finance,2012
Nobutoshi Shimamura & family,Japan,86,1,retail,2012
Paul Singer,United States,67,1,hedge funds,2012
Thomas Straumann,Switzerland,48,1,dental implants,2012
Sun Piaoyang,China,53,1,pharmaceuticals,2012
Djoko Susanto,Indonesia,62,1,Retail,2012
Alain Taravella,France,64,1,real estate,2012
Sergei Tsikalyuk,Russia,53,1,insurance,2012
Murat Vargi,Turkey,64,1,telecom,2012
Andrey Verevskiy,Ukraine,37,1,agriculture,2012
Wen Yibo & family,China,46,1,Manufacturing,2012
Wu Chung-Yi,Taiwan,53,1,manufacturing,2012
Xu Jingren & family,China,67,1,pharmaceuticals,2012
Denise York,United States,61,1,real estate,2012
Zhang Guiping & family,China,60,1,real estate,2012
