name,country,age,wealth,source,year
David Chow,Macau,64,1.8,casinos,2014
Chu Lam Yiu,Hong Kong,44,1.8,flavorings,2014
Glenn Dubin,United States,56,1.8,hedge funds,2014
Kenneth Feld & family,United States,65,1.8,"circus, live entertainment",2014
Polys Haji-Ioannou,Cyprus,55,1.8,EasyJet,2014
Lutz Mario Helmig,Germany,67,1.8,Medical facilities,2014
Roberto Hernandez Ramirez,Mexico,71,1.8,banking,2014
Susan Hirt Hagen,United States,77,1.8,insurance,2014
Irwin Jacobs,United States,80,1.8,semiconductors,2014
Timur Kulibaev,Kazakhstan,47,1.8,banking,2014
Dinara Kulibaeva,Kazakhstan,46,1.8,banking,2014
Eric Lefkofsky,United States,44,1.8,Groupon,2014
Guenther Lehmann,Germany,n/a,1.8,drug stores,2014
Lim Oon Kuin,Singapore,70,1.8,oil trading,2014
Liu Baolin,China,60,1.8,drug distribution,2014
Gary Magness,United States,60,1.8,"cable, investments",2014
Yasseen Mansour,Egypt,52,1.8,diversified,2014
Craig McCaw,United States,64,1.8,telecom,2014
Thomas Meyer,Switzerland,n/a,1.8,Desigual,2014
Yuri Milner,Russia,52,1.8,Facebook,2014
Rishad Naoroji,India,62,1.8,consumer goods,2014
Jonathan Nelson,United States,57,1.8,private equity,2014
Neal Patterson,United States,64,1.8,health IT,2014
"H. Ross Perot, Jr.",United States,55,1.8,"computer services, real estate",2014
Stanley Perron,Australia,91,1.8,"property, retail",2014
Ravi Pillai,India,60,1.8,construction,2014
Jennifer Pritzker,United States,62,1.8,"hotels, investments",2014
Linda Pritzker,United States,60,1.8,"hotels, investments",2014
Carlos Rodriguez-Pastor,Peru,54,1.8,finance,2014
Filiz Sahenk,Turkey,47,1.8,"bank, media",2014
Gil Shwed,Israel,46,1.8,software,2014
Glen Taylor,United States,72,1.8,printing,2014
Tiong Hiew King,Malaysia,78,1.8,timber/media,2014
Tsai Cheng-da,Taiwan,n/a,1.8,finance,2014
Nikolai Tsvetkov,Russia,53,1.8,banking,2014
Sunny Varkey,India,56,1.8,education,2014
Ronald Wanek,United States,72,1.8,Furniture,2014
Wu Guangming & family,China,52,1.8,medical equipment,2014
M.A. Yusuff Ali,India,58,1.8,retail,2014
Zhang Zhirong,Hong Kong,45,1.8,shipbuilding,2014
Zhu Xingliang,China,54,1.8,construction,2014
Bill Adderley & family,United Kingdom,66,1.75,home furnishings,2014
Alain Bouchard,Canada,64,1.75,retail,2014
John Brown,United States,79,1.75,medical equipment,2014
Jayme Garfinkel & family,Brazil,67,1.75,insurance,2014
Michael Hintze,Australia,60,1.75,investment,2014
David Nahmad,Monaco,66,1.75,art,2014
Murdaya Poo,Indonesia,73,1.75,diversified,2014
Prasert Prasarttong-Osoth,Thailand,80,1.75,hospitals,2014
Gerald Schwartz,Canada,72,1.75,finance,2014
Shin Dong-Joo,South Korea,60,1.75,Lotte,2014
Igor Altushkin,Russia,43,1.7,metals,2014
Patokh Chodiev,Belgium,61,1.7,"mining, metals",2014
Chung Mong-Joon,South Korea,62,1.7,Hyundai,2014
Gabriel Escarrer,Spain,79,1.7,hotels,2014
Rolf Gerling,Germany,59,1.7,insurance,2014
Huang Bingwen & family,Australia,60,1.7,printing,2014
Huang Li,China,50,1.7,electric equipment,2014
Huang Wei,China,54,1.7,real estate,2014
Alijan Ibragimov,Kazakhstan,60,1.7,"mining, metals",2014
Andrei Kosogov,Russia,52,1.7,"oil, telecom, banking",2014
Marc Lasry,United States,53,1.7,hedge funds,2014
Lee Joong-Keun,South Korea,73,1.7,Booyoung,2014
Lee Myung-Hee,South Korea,70,1.7,retailer,2014
Lin Xiucheng & family,China,58,1.7,electronics,2014
Jeffrey Lorberbaum,United States,59,1.7,flooring,2014
Pier Luigi Loro Piana,Italy,62,1.7,fashion,2014
Alexander Machkevich,Israel,60,1.7,"mining, metals",2014
N.R. Narayana Murthy & family,India,67,1.7,software services,2014
Peter Peterson,United States,87,1.7,Blackstone Group,2014
Boris Rotenberg,Russia,57,1.7,"construction, pipes, chemicals",2014
Thomas Secunda,United States,59,1.7,Bloomberg,2014
Shao Genhuo,China,48,1.7,agribusiness,2014
Martua Sitorus,Indonesia,54,1.7,palm oil,2014
Ralph Sonnenberg & family,Netherlands,79,1.7,blinds,2014
Kerry Stokes,Australia,73,1.7,"media, mining",2014
Katsumi Tada,Japan,68,1.7,real estate,2014
Tony Tan Caktiong & family,Philippines,61,1.7,fast food,2014
Joop van den Ende,Netherlands,72,1.7,TV,2014
Arkady Volozh,Russia,50,1.7,internet,2014
Wang Junmin,China,45,1.7,pharmaceuticals,2014
Gavril Yushvaev,Russia,56,1.7,"precious metals, real estate",2014
Zhang Hongwei,China,59,1.7,diversified,2014
Edgar de Picciotto,Switzerland,84,1.65,private banking,2014
Domenico Dolce,Italy,55,1.65,Dolce & Gabbana,2014
Bergit Douglas,Germany,67,1.65,consumer goods,2014
Stefano Gabbana,Italy,51,1.65,Dolce & Gabbana,2014
Hoang Kieu,United States,69,1.65,pharmaceuticals,2014
Vladimir Kim,Kazakhstan,53,1.65,mining,2014
Alfred Oetker,Germany,47,1.65,consumer goods,2014
August Oetker,Germany,69,1.65,consumer goods,2014
Carl Ferdinand Oetker,Germany,41,1.65,consumer goods,2014
Christian Oetker,Germany,65,1.65,consumer goods,2014
Julia Oetker,Germany,35,1.65,consumer goods,2014
Richard Oetker,Germany,63,1.65,consumer goods,2014
Nelson Peltz,United States,71,1.65,investments,2014
Rosely Schweizer,Germany,73,1.65,consumer goods,2014
Roberto Angelini Rossi,Chile,65,1.6,"forestry, mining",2014
Louis Bacon,United States,55,1.6,hedge funds,2014
Julio Bozano,Brazil,78,1.6,banking,2014
Gary Burrell,United States,76,1.6,navigation equipment,2014
Cao Kejian,China,51,1.6,manufacturing,2014
Pollyanna Chu,Hong Kong,56,1.6,financial services,2014
Alfred James Clark,United States,86,1.6,construction,2014
Denise Coates,United Kingdom,46,1.6,Online Gambling,2014
"Chase Coleman, III.",United States,38,1.6,hedge fund,2014
Scott Cook,United States,61,1.6,software,2014
Ray Davis,United States,72,1.6,pipelines,2014
D. Leopoldo Del Pino y Calvo-Sotelo,Spain,52,1.6,construction,2014
Andrea Della Valle,Italy,48,1.6,shoes,2014
Venugopal Dhoot,India,62,1.6,electronics,2014
David Einhorn,United States,45,1.6,hedge funds,2014
Richard Elman,United Kingdom,74,1.6,commodities,2014
Mario Gabelli,United States,71,1.6,money management,2014
Gao Dekang & family,China,62,1.6,apparel,2014
Gu Wei,China,49,1.6,manufacturing,2014
Yuri Gushchin,Russia,69,1.6,"candy, real estate",2014
Achmad Hamami & family,Indonesia,83,1.6,heavy equipment,2014
Don Hankey,United States,70,1.6,auto loans,2014
Alan Howard,United Kingdom,50,1.6,hedge funds,2014
Huang Shaowu,China,43,1.6,retail,2014
James Irsay,United States,54,1.6,Indianapolis Colts,2014
"Joe Jamail, Jr.",United States,88,1.6,lawsuits,2014
Hamilton James,United States,62,1.6,Blackstone Group,2014
Stephen Jarislowsky,Canada,88,1.6,money management,2014
"Jim Justice, II.",United States,62,1.6,coal,2014
Karel Komarek,Czech Republic,44,1.6,oil and gas,2014
Lee Jay-Hyun,South Korea,53,1.6,CJ,2014
Liang Xinjun,China,46,1.6,diversified,2014
Suhon Lin,Taiwan,86,1.6,petrochemicals,2014
Mangal Prabhat Lodha,India,58,1.6,real estate,2014
Robert Miller,United Kingdom,76,1.6,retail,2014
Pierre Papillaud,France,78,1.6,water,2014
Phillip Ragon,United States,64,1.6,health IT,2014
Patrick Ryan,United States,76,1.6,insurance,2014
Simonpietro Salini,Italy,81,1.6,construction,2014
Thaksin Shinawatra & family,Thailand,64,1.6,investments,2014
Jon Stryker,United States,55,1.6,medical supplies,2014
Vincent Tan,Malaysia,62,1.6,diversified,2014
Yoshikazu Tanaka,Japan,37,1.6,social networking,2014
Mehmet Sinan Tara,Turkey,55,1.6,construction,2014
Joyce Raley Teel,United States,83,1.6,supermarkets,2014
Tsai Ming-Kai,Taiwan,63,1.6,semiconductors,2014
Albert von Thurn und Taxis,Germany,30,1.6,diversified,2014
Pham Nhat Vuong,Vietnam,45,1.6,real estate,2014
Wen Jianping,China,52,1.6,sewage treatment,2014
Wong Luen Hei,China,52,1.6,pipe manufacturing,2014
Zhou Chengjian,China,48,1.6,retail,2014
Ali Ibrahim Agaoglu,Turkey,60,1.55,construction,2014
Benu Gopal Bangur,India,82,1.55,cement,2014
Ana Maria Brescia Cafferata,Peru,89,1.55,"mining, banking",2014
Rosa Brescia Cafferata,Peru,87,1.55,"mining, fisheries",2014
Christoph Henkel,Germany,n/a,1.55,consumer goods,2014
Ana Maria Marcondes Penido Sant'Anna,Brazil,58,1.55,toll roads,2014
Cesar Mata Pires,Brazil,n/a,1.55,construction,2014
Manuel Moroun & family,United States,86,1.55,transportation,2014
Ahsen Ozokur,Turkey,63,1.55,food manufacturing,2014
Thomas Steyer,United States,56,1.55,hedge funds,2014
Wong Kwong Yu & family,China,44,1.55,retail,2014
Sergio Lins Andrade & family,Brazil,66,1.5,construction,2014
Tom Benson,United States,86,1.5,New Orleans Saints,2014
Andrei Bokarev,Russia,47,1.5,"coal mining, machine building",2014
Horst Brandstaetter,Germany,80,1.5,toys,2014
Francesco Gaetano Caltagirone,Italy,70,1.5,"cement, diversified",2014
Chang Yung Fa & family,Taiwan,86,1.5,transportation,2014
Chen Tianqiao,China,41,1.5,online games,2014
Chen Yung-Tai,Taiwan,78,1.5,real estate,2014
"Robert Coyiuto, Jr.",Philippines,61,1.5,power,2014
Maria Del Pino y Calvo-Sotelo,Spain,57,1.5,construction,2014
Murali Divi,India,62,1.5,pharmaceuticals,2014
Bulent Eczacibasi,Turkey,64,1.5,"pharmaceuticals, diversified",2014
Faruk Eczacibasi,Turkey,59,1.5,"pharmaceuticals, diversified",2014
Juan Carlos Escotet,Venezuela,54,1.5,banking,2014
Alexander Frolov,Russia,49,1.5,"mining, steel",2014
Senapathy Gopalakrishnan & family,India,58,1.5,software,2014
Victor Gradin & family,Brazil,81,1.5,construction,2014
Alexandre Grendene Bartelle,Brazil,64,1.5,shoes,2014
Mehmet Nazif Gunal,Turkey,66,1.5,"tourism, construction",2014
Saad Hariri,Lebanon,43,1.5,"construction, investments",2014
Alfredo Harp Helu & family,Mexico,69,1.5,banking,2014
Jimmy Haslam,United States,60,1.5,retail,2014
Richard Hayne,United States,66,1.5,Urban Outfitters,2014
He Qiaonv & family,China,48,1.5,landscape architecture,2014
John Henry,United States,64,1.5,sports,2014
Huang Shih Tsai,Hong Kong,62,1.5,real estate,2014
Ravi Jaipuria,India,59,1.5,soft drinks,2014
Mehmet Emin Karamehmet,Turkey,69,1.5,"telecom, diversified",2014
Vinod Khosla,United States,59,1.5,venture capital,2014
Koo Bon-Moo,South Korea,69,1.5,LG,2014
Yuriy Kosiuk,Ukraine,45,1.5,agriculture,2014
Lam Kong,China,49,1.5,pharmaceuticals,2014
Thomas Lee,United States,69,1.5,leveraged buyouts,2014
Jose Llado Fernandez-Urrutia,Spain,79,1.5,construction,2014
Monique Louis-Dreyfus,France,74,1.5,commodities,2014
Marie-Jeanne Meyer,France,72,1.5,commodities,2014
Gary Michelson,United States,65,1.5,medical patents,2014
Massimo Moratti,Italy,68,1.5,oil,2014
Ezra Nahmad,Monaco,68,1.5,art collection,2014
Vadim Novinsky,Ukraine,50,1.5,steel,2014
Gregorio Perez Companc,Argentina,78,1.5,oil and gas,2014
Erika Pohl-Stroher,Germany,95,1.5,hair products,2014
Paul Singer,United States,69,1.5,hedge funds,2014
Vichai Srivaddhanaprabha,Thailand,56,1.5,duty-free,2014
Mark Stevens,United States,54,1.5,venture capital,2014
Wen Yibo & family,China,48,1.5,manufacturing,2014
Dan Wilks,United States,57,1.5,natural gas,2014
Farris Wilks,United States,62,1.5,natural gas,2014
Zhu Yicai,China,49,1.5,diversified,2014
William Ackman,United States,47,1.45,hedge funds,2014
Isidoro Alvarez,Spain,79,1.45,retail,2014
Sergei Katsiev,Russia,56,1.45,"retail, wholesale",2014
Ajay Piramal,India,58,1.45,pharmaceuticals,2014
Richard Scaife,United States,81,1.45,investments,2014
Wilma Tisch,United States,86,1.45,diversified,2014
Zhang Changhong,China,55,1.45,finance information service,2014
Lina Maria Aguiar,Brazil,76,1.4,banking inheritance,2014
Len Ainsworth,Australia,90,1.4,betting machines,2014
Aziz Akhannouch & family,Morocco,53,1.4,"petroleum, diversified",2014
Farkhad Akhmedov,Russia,58,1.4,natural gas,2014
Joao Alves de Queiroz Filho,Brazil,61,1.4,consumer goods,2014
Edmund Ansin,United States,77,1.4,television,2014
Michael Ashcroft,United Kingdom,68,1.4,security,2014
Roman Avdeev,Russia,46,1.4,"banking, development",2014
Albert Blokker,Belgium,68,1.4,retail,2014
Els Blokker,Netherlands,66,1.4,retail,2014
Nicola Bulgari,Italy,73,1.4,luxury goods,2014
Paolo Bulgari,Italy,76,1.4,luxury goods,2014
Michel Chalhoub & family,France,82,1.4,retail,2014
Chen Jianhua & family,China,43,1.4,chemicals,2014
Richard Chilton Jr,United States,55,1.4,hedge funds,2014
James Clark,United States,69,1.4,"Netscape, investments",2014
Christopher Cline,United States,56,1.4,coal,2014
Alberto Cortina,Spain,68,1.4,investments,2014
Shlomo Eliahu,Israel,78,1.4,insurance,2014
Clement Fayat & family,France,82,1.4,construction,2014
Gleb Fetisov,Russia,47,1.4,"telecom, finance",2014
Alan Gerry,United States,84,1.4,cable television,2014
Peter Gilgan,Canada,63,1.4,homebuilding,2014
Christopher Goldsbury,United States,71,1.4,salsa,2014
Jonathan Gray,United States,44,1.4,Investments,2014
Hong Ra-Hee,South Korea,68,1.4,Samsung,2014
Vladimir Iorich,Germany,55,1.4,"mining, steel",2014
Dmitry Kamenshchik,Russia,45,1.4,airport,2014
Pyotr Kondrashev,Russia,64,1.4,fertilizers,2014
Yuri Kovalchuk,Russia,62,1.4,"banking, insurance, media",2014
Kagemasa Kozuki,Japan,73,1.4,gaming,2014
Lei Jufang,China,61,1.4,pharmaceuticals,2014
Anatoly Lomakin,Russia,61,1.4,fertilizers,2014
Dmitry Mazepin,Russia,45,1.4,chemicals,2014
Billy Joe (Red) McCombs,United States,86,1.4,"real estate, oil, cars",2014
Max Michel Suberville,Mexico,81,1.4,beverages,2014
Gian Marco Moratti,Italy,77,1.4,oil,2014
Yoshiko Mori,Japan,73,1.4,"inherited, Mori Building",2014
Marius Nacht,Israel,48,1.4,software,2014
Nandan Nilekani & family,India,58,1.4,software services,2014
Ranjan Pai,India,41,1.4,education,2014
"Nicholas Pritzker, II.",United States,70,1.4,"hotels, investments",2014
J. Joe Ricketts,United States,72,1.4,TD Ameritrade,2014
Larry Robbins,United States,44,1.4,hedge funds,2014
Remo Ruffini,Italy,52,1.4,winter jackets,2014
Francesco Saverio Salini,Italy,78,1.4,construction,2014
Vladimir Scherbakov,Russia,64,1.4,autos,2014
Petter Stordalen,Norway,51,1.4,hotels,2014
Oleg Tinkov,Russia,46,1.4,banking,2014
Hamdi Ulukaya,Turkey,42,1.4,Chobani yogurt,2014
Peter Unger,Germany,69,1.4,auto repair,2014
Radovan Vitek,Czech Republic,42,1.4,real estate,2014
Todd Wagner,United States,53,1.4,online media,2014
David Walentas,United States,75,1.4,real estate,2014
Wang Jing,China,41,1.4,telecommunications,2014
Wang Kunxiao,China,44,1.4,oilfield equipment,2014
Xiong Xuqiang & family,Hong Kong,57,1.4,real estate,2014
Luis Enrique Yarur Rey,Chile,63,1.4,banking,2014
Takao Yasuda,Japan,64,1.4,retail,2014
"Richard Yuengling, Jr.",United States,70,1.4,beer,2014
Patricia Angelini Rossi,Chile,59,1.35,"forestry, mining",2014
Oleg Boyko,Russia,49,1.35,"entertaiment, retail, real estate",2014
"William Ford, Sr.",United States,88,1.35,Ford Motor Co,2014
Paul Foster,United States,56,1.35,oil refining,2014
Anne Gittinger,United States,78,1.35,Nordstrom department stores,2014
Keeree Kanjanapas,Thailand,64,1.35,real estate,2014
"Anton Kathrein, Jr.",Germany,29,1.35,antennas,2014
Lee Hwa-Kyung,South Korea,58,1.35,"TV, food",2014
Lin Li,China,50,1.35,investments,2014
Kazuo Okada & family,Japan,71,1.35,casinos,2014
Jonathan Oringer,United States,39,1.35,stock photos,2014
Roger Penske,United States,77,1.35,cars,2014
Henry Swieca,United States,56,1.35,hedge funds,2014
Mark Vadon,United States,43,1.35,online retail,2014
Fawzi Al-Kharafi,Kuwait,n/a,1.3,diversified,2014
Jassim Al-Kharafi,Kuwait,n/a,1.3,diversfied,2014
Mohannad Al-Kharafi,Kuwait,n/a,1.3,diversified,2014
Koos Bekker,South Africa,61,1.3,"media, investments",2014
Aneel Bhusri,United States,48,1.3,business software,2014
David Booth,United States,68,1.3,mutual funds,2014
Chen Bang,China,48,1.3,hospitals,2014
Bruce Cheng,Taiwan,78,1.3,electronics,2014
Chu Mang Yee & family,China,54,1.3,real estate,2014
Ciputra & family,Indonesia,82,1.3,real estate,2014
Brunello Cucinelli,Italy,60,1.3,cashmere sweaters,2014
Eggon da Silva,Brazil,85,1.3,industrial machinery,2014
Du Jiangtao & family,China,44,1.3,chemicals,2014
"Frank Fertitta, III.",United States,52,1.3,"casinos, Ultimate Fighting Championship",2014
Lorenzo Fertitta,United States,45,1.3,"casinos, Ultimate Fighting Championship",2014
Walter Frey,Switzerland,70,1.3,Emil Frey Group,2014
Reinold Geiger,Austria,66,1.3,beauty products,2014
Allan Gray,South Africa,76,1.3,investing,2014
Vladimir Gruzdev,Russia,47,1.3,investments,2014
Mubariz Gurbanoglu,Turkey,45,1.3,shipping,2014
Elie Horn,Brazil,70,1.3,real estate,2014
Carlos Francisco Ribeiro Jereissati & family,Brazil,67,1.3,shopping malls,2014
Jiang Zhaobai,China,50,1.3,real estate,2014
George Joseph,United States,92,1.3,insurance,2014
Baba Kalyani,India,65,1.3,engineering,2014
Perenna Kei & family,Hong Kong,24,1.3,real estate,2014
Sidney Kimmel,United States,86,1.3,retail,2014
Gernot Langes-Swarovski & family,Austria,70,1.3,cut crystal,2014
Lee Boo-Jin,South Korea,43,1.3,Samsung,2014
Lee Man Tat,Hong Kong,85,1.3,food,2014
James Leininger,United States,68,1.3,medical products,2014
Lev Leviev,Israel,58,1.3,diamonds,2014
Low Tuck Kwong,Indonesia,65,1.3,coal,2014
C. Dean Metropoulos,United States,67,1.3,investments,2014
Andrei Molchanov,Russia,42,1.3,construction materials,2014
Jorge Moll Filho,Brazil,69,1.3,hospitals,2014
Arturo Moreno,United States,67,1.3,billboards,2014
Vadim Moshkovich,Russia,46,1.3,"agriculture, development",2014
Zelimkhan Mutsoev,Russia,54,1.3,"fertilizers, real estate",2014
Ni Zhaoxing,China,58,1.3,real estate,2014
"Henry Nicholas, III.",United States,54,1.3,semiconductors,2014
Akio Nitori,Japan,70,1.3,retail,2014
Bruce Nordstrom,United States,80,1.3,Nordstrom department stores,2014
Jose Isaac Peres & family,Brazil,73,1.3,shopping malls,2014
Petro Poroshenko,Ukraine,48,1.3,confectionery,2014
Michael Price,United States,61,1.3,investments,2014
Stephen Saad,South Africa,49,1.3,pharmaceuticals,2014
Jacques Saade & family,France,77,1.3,shipping,2014
Desmond Sacco,South Africa,71,1.3,mining,2014
Lily Safra,Monaco,76,1.3,banking,2014
David Sainsbury,United Kingdom,73,1.3,retail,2014
Thomas Sandell,Sweden,53,1.3,hedge funds,2014
Samih Sawiris,Egypt,57,1.3,"real estate, hotels",2014
Shaul Shani,Israel,59,1.3,technology,2014
Charles Simonyi,United States,66,1.3,Microsoft,2014
Peter Sperling,United States,54,1.3,education,2014
Edward Stack,United States,59,1.3,Dick's Sporting Goods,2014
Frank Stronach,Canada,81,1.3,auto parts,2014
Sun Pingfan & family,China,44,1.3,knitting machines,2014
Alain Taravella,France,66,1.3,real estate,2014
Mustafa Latif Topbas,Turkey,69,1.3,"food manufacturing, retail",2014
Kenny Troutt,United States,66,1.3,telecommunications,2014
Surin Upatkoon,Thailand,64,1.3,telecoms/lotteries/insurance,2014
Rufino Vigil Gonzalez,Mexico,65,1.3,steel,2014
Werner Voigt,Brazil,84,1.3,industrial machinery,2014
Wang Wenjing,China,49,1.3,software,2014
Charlotte Colket Weber,United States,71,1.3,Campbell Soup,2014
Lilian Werninghaus,Brazil,79,1.3,industrial machinery,2014
Allan Wong,Hong Kong,64,1.3,electronics,2014
Nicholas Woodman,United States,38,1.3,video cameras,2014
Charles Zegar,United States,66,1.3,Bloomberg LP,2014
Kim Jung-Ju,South Korea,46,1.29,online games,2014
Bassam Alghanim,Kuwait,62,1.25,diversified,2014
Kutayba Alghanim,Kuwait,68,1.25,diversified,2014
Chen Lip Keong,Malaysia,66,1.25,casinos,2014
Chung Yong-Jin,South Korea,45,1.25,Shinsegae,2014
Hubert d'Ornano,France,87,1.25,cosmetics,2014
Ashwin Dani,India,71,1.25,paints,2014
Soichiro Fukutake,Japan,68,1.25,education,2014
Konstantin Grigorishin,Russia,48,1.25,power engineering,2014
David Harding,United Kingdom,52,1.25,finance,2014
"Daniel Harrison, III.",United States,66,1.25,oil and gas,2014
Huang Yi,Hong Kong,52,1.25,auto distribution,2014
Seth Klarman,United States,56,1.25,investments,2014
Yusaku Maezawa,Japan,38,1.25,online retail,2014
Anas Sefrioui,Morocco,56,1.25,real estate,2014
Allan Slaight,Canada,81,1.25,broadcasting,2014
Wei Shaojun,China,51,1.25,real estate,2014
Lia Maria Aguiar,Brazil,76,1.2,banking inheritance,2014
Mohammed Al Barwani,Oman,62,1.2,oil,2014
Mori Arkin,Israel,61,1.2,pharmaceuticals,2014
Carol Jenkins Barnett,United States,57,1.2,Publix supermarkets,2014
Alberto Bombassei,Italy,73,1.2,automotive brakes,2014
Len Buckeridge,Australia,77,1.2,construction,2014
Steve Case,United States,55,1.2,AOL,2014
Benedicta Chamberlain,United Kingdom,70,1.2,alcohol,2014
Cho Tak Wong & family,Hong Kong,67,1.2,auto parts,2014
Cho Yang-Rai,South Korea,76,1.2,tires,2014
Claude Dauphin,France,63,1.2,commodities,2014
Maria Ines de Lafuente Lacroze & family,Argentina,69,1.2,cement firm inheritance,2014
Mark Dixon,United Kingdom,55,1.2,office real estate,2014
Andrei Filatov,Russia,42,1.2,"ports, railway transport",2014
Suat Gunsel,Cyprus,61,1.2,"real estate, education",2014
Donald Hall,United States,85,1.2,Hallmark,2014
Ayman Hariri,Lebanon,35,1.2,"construction, investments",2014
Fahd Hariri,Lebanon,33,1.2,"construction, investments",2014
Gerry Harvey,Australia,74,1.2,retail,2014
Xiu Li Hawken,United Kingdom,51,1.2,real estate,2014
Asok Kumar Hiranandani,Singapore,59,1.2,real estate,2014
Drew Houston,United States,30,1.2,Dropbox,2014
Douglas Hsu & family,Taiwan,71,1.2,diversified,2014
Huang Wen Tsai,China,60,1.2,real estate,2014
Rakesh Jhunjhunwala,India,53,1.2,Investments,2014
Ronald Joyce,Canada,83,1.2,restaurants,2014
Koh Wee Meng,Singapore,50,1.2,"real estate, hotels",2014
Michael Krasny,United States,60,1.2,retail,2014
Guilherme Peirao Leal,Brazil,64,1.2,cosmetics,2014
Li Li & family,China,50,1.2,pharmaceuticals,2014
Liu Xuejing & family,China,63,1.2,"copper, poultry",2014
William Macaulay,United States,68,1.2,energy investments,2014
Ziyaudin Magomedov,Russia,45,1.2,"port, gas",2014
Mokhzani Mahathir,Malaysia,53,1.2,oil & gas services,2014
Gilles Martin,France,50,1.2,laboratory services,2014
Nikolai Maximov & family,Russia,56,1.2,investments,2014
Vincent McMahon,United States,68,1.2,wrestling,2014
Rubens Menin Teixeira de Souza,Brazil,57,1.2,home building,2014
Jacques Merceron-Vicat & family,France,75,1.2,cement,2014
Nikita Mishin,Russia,42,1.2,"ports, railway transport",2014
Nirav Modi,India,43,1.2,diamond jewelry,2014
Mofatraj Munot,India,69,1.2,real estate,2014
Nan Cunhui,China,50,1.2,electric equipment,2014
Gabe Newell,United States,51,1.2,videogames,2014
Ioan Niculae,Romania,59,1.2,agriculture,2014
Konstantin Nikolaev,Russia,42,1.2,"ports, railway transport",2014
Alexander Putilov,Russia,61,1.2,oil,2014
Abdulsamad Rabiu,Nigeria,54,1.2,"sugar, flour, cement",2014
James Ratcliffe,United Kingdom,61,1.2,chemicals,2014
Brian Roberts,United States,54,1.2,Comcast,2014
Alberto Roemmers,Argentina,56,1.2,pharmaceuticals,2014
Ron Sim,Singapore,56,1.2,retail,2014
Jeff Rothschild,United States,59,1.2,Facebook,2014
Leonid Simanovsky,Russia,64,1.2,investments,2014
Dan Snyder,United States,49,1.2,Washington Redskins,2014
Edwin Soeryadjaya,Indonesia,65,1.2,"coal, investments",2014
Dorothea Steinbruch,Brazil,n/a,1.2,steel,2014
Hary Tanoesoedibjo,Indonesia,48,1.2,media,2014
Tian Ming,China,60,1.2,measuring instruments,2014
Tu Jianhua,China,50,1.2,"motorcycles, real estate",2014
Lang Walker,Australia,68,1.2,property,2014
Wong Man Li,Hong Kong,49,1.2,furniture,2014
Jacky Xu,St. Kitts and Nevis,n/a,1.2,apparel,2014
David Yakobashvili,Russia,57,1.2,"oil, real estate",2014
Denise York,United States,63,1.2,San Francisco 49ers,2014
Yu Minhong & family,China,52,1.2,education,2014
Zhang Zhongneng & family,China,50,1.2,aluminum,2014
Kostyantin Zhevago,Ukraine,40,1.2,mining,2014
Zhong Sheng Jian,Singapore,56,1.2,real estate,2014
Ahmet Nazif Zorlu,Turkey,69,1.2,diversified,2014
Alexei Bogachev,Russia,43,1.15,"retail, banking",2014
John Edson,United States,81,1.15,leisure craft,2014
Alfredo Egydio Arruda Villela Filho,Brazil,44,1.15,banking,2014
Eduardo Hochschild,Peru,50,1.15,"inherited, mining",2014
Daisy Igel,Brazil,86,1.15,"gas, petrochemicals",2014
Mitchell Jacobson,United States,62,1.15,industrial equipment,2014
Andrei Kuzyaev,Russia,48,1.15,"telecom, oil service, real estate",2014
Jane Lauder,United States,41,1.15,"inherited, cosmetics",2014
Lee Hae-Jin,South Korea,46,1.15,Internet portal,2014
Lee Seo-Hyun,South Korea,40,1.15,Samsung,2014
Liu Zhenguo,China,49,1.15,water treatment systems,2014
Ma Xingtian,China,44,1.15,pharmaceuticals,2014
Miao Shouliang,China,59,1.15,real estate,2014
Qi Xiangdong,China,43,1.15,software,2014
Megdet Rahimkulov,Russia,68,1.15,investments,2014
Fernando Roig,Spain,66,1.15,supermarkets,2014
Alexei Semin,Russia,46,1.15,real estate,2014
Brij Bhushan Singal,India,77,1.15,steel,2014
Jacob Stolt-Nielsen & family,Norway,82,1.15,shipping,2014
Danny Tan Chee Sing,Malaysia,58,1.15,real estate,2014
Max Turnauer,Austria,78,1.15,manufacturing,2014
Thongma Vijitpongpun,Thailand,55,1.15,real estate,2014
Ye Cheng,China,52,1.15,diversified,2014
Marcel Adams,Canada,93,1.1,real estate,2014
Jose Maria Aristrain,Spain,51,1.1,steel,2014
Juan Fernando Belmont Anderson,Peru,70,1.1,cosmetics,2014
Miriam Blocher,Switzerland,39,1.1,chemicals,2014
Timothy Boyle,United States,64,1.1,Columbia Sportswear,2014
Charles Brandes,United States,71,1.1,money management,2014
Jean Burelle,France,75,1.1,automotive systems,2014
Laurent Burelle,France,64,1.1,automotive systems,2014
Ahmet Calik,Turkey,56,1.1,"energy, media, banking",2014
Binod Chaudhary & family,Nepal,58,1.1,diversified,2014
Choo Chong Ngen,Singapore,62,1.1,hotels,2014
Robert Citrone,United States,49,1.1,hedge fund,2014
Ana Lucia de Mattos Barretto Villela,Brazil,40,1.1,banking,2014
Darwin Deason,United States,73,1.1,Xerox,2014
Aydin Dogan,Turkey,77,1.1,media,2014
Robert Ell,Australia,69,1.1,property,2014
Henry Engelhardt,United States,56,1.1,insurance,2014
Fang Wei,China,40,1.1,manufacturing,2014
