name,country,age,wealth,source,year
Vasily Anisimov,Russia,63,2,"Metals, Real Estate",2015
Carlos Ardila Lulle,Colombia,84,2,"Soft Drinks, Diversified",2015
George Argyros,United States,78,2,"Real Estate, Investments",2015
Edward Bass,United States,70,2,"Oil, Investments",2015
Lee Bass,United States,58,2,"Oil, Investments",2015
Vladimir Bogdanov,Russia,63,2,Oil,2015
Rossana Camargo de Arruda Botelho,Brazil,65,2,Construction,2015
Pierre Chen,Taiwan,57,2,"Art, Electronics",2015
Patokh Chodiev,Belgium,62,2,"Mining, Metals",2015
Belmiro de Azevedo,Portugal,76,2,Retail,2015
Glenn Dubin,United States,57,2,Hedge Funds,2015
Robert Fisher,United States,61,2,Gap,2015
William Fisher,United States,57,2,Gap,2015
Fiona Geminder,Australia,50,2,Packaging,2015
David Hains,Australia,84,2,Finance,2015
Lawrence Ho,Hong Kong,38,2,Casinos,2015
Stanley Hubbard,United States,81,2,Directv,2015
Manuel Jove,Spain,73,2,Real Estate,2015
Bachtiar Karim,Indonesia,58,2,Manufacturing,2015
Andrei Kozitsyn,Russia,54,2,Metals,2015
Kwon Hyuk-Bin,South Korea,42,2,Online Games,2015
Lee Joong-Keun,South Korea,74,2,Construction,2015
Thomas Lee,United States,70,2,Leveraged Buyouts,2015
Peter Lim,Singapore,61,2,Investments,2015
Hans Georg Naeder,Germany,53,2,Prosthetics,2015
Renata de Camargo Nascimento,Brazil,64,2,Construction,2015
Or Wai Sheun,Hong Kong,63,2,Real Estate,2015
Florentino Perez,Spain,67,2,Construction,2015
Ajay Piramal,India,59,2,Pharmaceuticals,2015
Regina de Camargo Pires Oliveira Dias,Brazil,61,2,Construction,2015
Forrest Preston,United States,81,2,Health Care,2015
Nicolas Puech,France,72,2,Hermes,2015
Chanchai Ruayrungruang,China,61,2,Real Estate,2015
Phillip Ruffin,United States,79,2,"Casinos, Real Estate",2015
Shao Genhuo,China,49,2,Agribusiness,2015
Michal Solowow,Poland,52,2,Investments,2015
Jon Stryker,United States,56,2,Medical Equipment,2015
Torbjorn Tornqvist,Sweden,61,2,Oil Trading,2015
Tse Ping,China,63,2,Pharmaceuticals,2015
Sunny Varkey,India,57,2,Education,2015
Sandro Veronesi,Italy,55,2,Fashion Retailer,2015
Georg von Opel,Germany,48,2,Real Estate/Investments,2015
Ronald Wanek,United States,73,2,Furniture,2015
Wei Yin-Chun,Taiwan,58,2,"Food, Beverages",2015
Wei Yin-Heng,Taiwan,56,2,"Food, Beverages",2015
Wei Ying-Chiao,Taiwan,60,2,"Food, Beverages",2015
Meg Whitman,United States,58,2,Ebay,2015
Elaine Wynn,United States,71,2,"Casinos, Hotels",2015
Jerry Yang,United States,46,2,Yahoo,2015
Lam Kong,China,50,2,Pharmaceuticals,2015
Liang Yunchao,China,46,2,Nutrition Supplements,2015
Liu Baolin,China,61,2,"Pharmacies, Drug Distribution",2015
Stewart Rahr,United States,69,2,Drug Distribution,2015
Yasumitsu Shigeta,Japan,50,2,Mobile Telecom,2015
Sun Xishuang,China,61,2,Real Estate,2015
Juan Abello,Spain,73,1.9,Investments,2015
Aras Agalarov,Russia,59,1.9,Real Estate,2015
Tom Benson,United States,87,1.9,New Orleans Saints,2015
Nathan Blecharczyk,United States,31,1.9,Airbnb,2015
Jurgen Blickle,Germany,68,1.9,Auto Parts,2015
Norman Braman,United States,82,1.9,"Art, Car Dealerships",2015
Gary Burrell,United States,77,1.9,Navigation Equipment,2015
Brian Chesky,United States,33,1.9,Airbnb,2015
Christopher Cline,United States,57,1.9,Coal,2015
Scott Cook,United States,62,1.9,Software,2015
Mark Coombs,United Kingdom,54,1.9,Finance,2015
David Einhorn,United States,46,1.9,Hedge Funds,2015
Eduardo Eurnekian,Argentina,82,1.9,"Airports, Investments",2015
Carlo Fidani,Canada,60,1.9,Real Estate,2015
Bernard Fraisse,France,58,1.9,Pharmaceuticals,2015
Joe Gebbia,United States,33,1.9,Airbnb,2015
Jonathan Gray,United States,45,1.9,Investments,2015
Joseph Grendys,United States,53,1.9,Meat Processing,2015
Bill Haslam,United States,56,1.9,Truck Stops,2015
Michael Hintze,Australia,61,1.9,Investment,2015
Hamilton James,United States,63,1.9,Investments,2015
King Pak Fu,Hong Kong,45,1.9,Real Estate,2015
Friedrich Knapp,Germany,63,1.9,Retail,2015
Guy Laliberte,Canada,55,1.9,Cirque Du Soleil,2015
Marc Lasry,United States,54,1.9,Hedge Funds,2015
Manuel Moroun,United States,87,1.9,Transportation,2015
Vadim Moshkovich,Russia,47,1.9,"Agriculture, Land",2015
Madeleine Olsson Ericksson,Sweden,70,1.9,Diversified,2015
Neal Patterson,United States,65,1.9,Health It,2015
Nelson Peltz,United States,72,1.9,Investments,2015
Theodore Rachmat,Indonesia,71,1.9,Diversified,2015
Clayton Riddell,Canada,77,1.9,Oil & Gas,2015
Kjell Inge Rokke,Norway,56,1.9,"Shipping, Seafood",2015
Daniel Roullier,France,78,1.9,Animal Feed,2015
Kavitark Ram Shriram,United States,58,1.9,"Venture Capital, Google",2015
Paul Singer,United States,70,1.9,Hedge Funds,2015
Heloise Waislitz,Australia,52,1.9,Packaging,2015
Mark Walter,United States,54,1.9,Finance,2015
Che Fengsheng,China,52,1.9,Pharmaceuticals,2015
Murali Divi,India,63,1.9,Pharmaceuticals,2015
Senapathy Gopalakrishnan,India,59,1.9,Software Services,2015
Lin Tianfu,Hong Kong,52,1.9,Retail,2015
Mario Moretti Polegato,Italy,62,1.9,Shoes,2015
David Nahmad,Monaco,67,1.9,Art,2015
Tor Peterson,United States,50,1.9,Commodities,2015
Ruan Shuilong,China,79,1.9,Chemicals,2015
Wu Guangming,China,53,1.9,Medical Equipment,2015
Amy Wyss,United States,44,1.9,Medical Devices,2015
Bill Adderley,United Kingdom,67,1.8,Home Furnishings,2015
Anil Agarwal,India,61,1.8,"Mining, Metals",2015
Abdullah Al Rajhi,Saudi Arabia,n/a,1.8,Banking,2015
Chang Yung Fa,Taiwan,87,1.8,Transportation,2015
Ciputra,Indonesia,83,1.8,Real Estate,2015
"Robert Coyiuto, Jr.",Philippines,62,1.8,Power,2015
John de Mol,Netherlands,59,1.8,Tv,2015
N. Murray Edwards,Canada,55,1.8,Oil & Gas,2015
Richard Elman,United Kingdom,75,1.8,Commodities,2015
Fang Wei,China,41,1.8,Steel,2015
Kenneth Feld,United States,66,1.8,"Circus, Live Entertainment",2015
Alexander Frolov,Russia,50,1.8,"Mining, Steel",2015
Anne Gittinger,United States,79,1.8,Nordstrom Department Stores,2015
David Gottesman,United States,88,1.8,Investments,2015
Yusuf Hamied,India,78,1.8,Pharmaceuticals,2015
Lutz Mario Helmig,Germany,68,1.8,Medical Facilities,2015
Roberto Hernandez Ramirez,Mexico,72,1.8,Banking,2015
Kim Jung-Ju,South Korea,47,1.8,Online Games,2015
Vladimir Kim,Kazakhstan,54,1.8,Mining,2015
Stephen Lansdown,Guernsey,62,1.8,Financial Services,2015
Li Shuirong,China,58,1.8,Petrochemicals,2015
Lin Xiucheng,China,59,1.8,Electronics,2015
Jeffrey Lorberbaum,United States,60,1.8,Flooring,2015
Brandt Louie,Canada,71,1.8,Drug Store Chain,2015
Catherine Lozick,United States,70,1.8,Manufacturing,2015
Craig McCaw,United States,65,1.8,Telecom,2015
Billy Joe (Red) McCombs,United States,87,1.8,"Real Estate, Oil, Cars",2015
Nirav Modi,India,44,1.8,Diamond Jewelry,2015
Jorge Moll Filho,Brazil,70,1.8,Hospitals,2015
Marius Nacht,Israel,49,1.8,Software,2015
Bruce Nordstrom,United States,81,1.8,Department Stores,2015
Bob Parsons,United States,64,1.8,Web Hosting,2015
Robert Pera,United States,36,1.8,Technology,2015
Peter Peterson,United States,88,1.8,Investments,2015
Alberto Prada,Italy,n/a,1.8,Prada,2015
Marina Prada,Italy,n/a,1.8,Prada,2015
Jennifer Pritzker,United States,63,1.8,"Hotels, Investments",2015
Linda Pritzker,United States,61,1.8,"Hotels, Investments",2015
James Ratcliffe,United Kingdom,62,1.8,Chemicals,2015
Luigi Rovati,Italy,86,1.8,Pharmaceuticals,2015
Onsi Sawiris,Egypt,85,1.8,"Construction, Telecom",2015
Thomas Secunda,United States,60,1.8,Bloomberg Lp,2015
Shen Ya,China,44,1.8,Online Apparel Retail,2015
Alexandre Soares dos Santos,Portugal,80,1.8,Retail,2015
Sylvia Stroher,Germany,59,1.8,Cosmetics,2015
Sukanto Tanoto,Indonesia,65,1.8,Diversified,2015
Peter Unger,Germany,70,1.8,Auto Repair,2015
Radovan Vitek,Czech Republic,43,1.8,Real Estate,2015
David Walentas,United States,76,1.8,Real Estate,2015
Wang Qingtao,China,53,1.8,Steel Smelting,2015
Zhang Li,China,62,1.8,Real Estate,2015
Ali Ibrahim Agaoglu,Turkey,61,1.8,Construction,2015
Cai Dongqing,China,45,1.8,Animation,2015
Cao Longxiang,China,57,1.8,Pharmaceuticals,2015
Diego Della Valle,Italy,61,1.8,Shoes,2015
Dermot Desmond,Ireland,64,1.8,Finance,2015
James Irsay,United States,55,1.8,Indianapolis Colts,2015
Li Sze Lim,Hong Kong,58,1.8,Real Estate,2015
Nandan Nilekani,India,59,1.8,Software Services,2015
"H. Ross Perot, Jr.",United States,56,1.8,"Computer Services, Real Estate",2015
Yuri Shefler,Russia,47,1.8,Alcohol,2015
Tahir,Indonesia,62,1.8,Diversified,2015
Takao Yasuda,Japan,65,1.8,Retail,2015
"Richard Yuengling, Jr.",United States,71,1.8,Beer,2015
Aziz Akhannouch,Morocco,54,1.7,"Petroleum, Diversified",2015
Louis Bacon,United States,56,1.7,Hedge Funds,2015
Mikhail Balakin,Russia,53,1.7,Construction,2015
Sid Bass,United States,72,1.7,"Oil, Investments",2015
Aldo Bensadoun,Canada,76,1.7,Shoes,2015
Rainer Blickle,Germany,n/a,1.7,Auto Parts,2015
Jaime Botin,Spain,78,1.7,Banking,2015
Nikolai Buinov,Russia,47,1.7,Oil & Gas,2015
Chen Bang,China,49,1.7,Hospitals,2015
Dulce Pugliese de Godoy Bueno,Brazil,67,1.7,"Hospitals, Health Care",2015
Ana Lucia de Mattos Barretto Villela,Brazil,41,1.7,Banking,2015
Richard Desmond,United Kingdom,63,1.7,Publishing,2015
Alfredo Egydio Arruda Villela Filho,Brazil,45,1.7,Banking,2015
Mario Gabelli,United States,72,1.7,Money Management,2015
Stelios Haji-Ioannou,Cyprus,48,1.7,Easyjet,2015
Christoph Henkel,Germany,n/a,1.7,Consumer Goods,2015
Huang Hongyun,China,48,1.7,Real Estate,2015
W. Herbert Hunt,United States,86,1.7,Oil,2015
Irwin Jacobs,United States,81,1.7,Semiconductors,2015
Ravi Jaipuria,India,60,1.7,Soft Drinks,2015
"Joe Jamail, Jr.",United States,89,1.7,Lawsuits,2015
Jiang Rensheng,China,61,1.7,Vaccine Production,2015
Jiang Wei,China,53,1.7,Pharmaceuticals,2015
Jiang Zhaobai,China,51,1.7,Real Estate,2015
"Jim Justice, II.",United States,63,1.7,Coal,2015
"Anton Kathrein, Jr.",Germany,30,1.7,Antennas,2015
Vinod Khosla,United States,60,1.7,Venture Capital,2015
Karel Komarek,Czech Republic,45,1.7,Oil And Gas,2015
Angela Leong,Hong Kong,53,1.7,Casinos,2015
Lin Li,China,51,1.7,Investments,2015
Vincent Lo,Hong Kong,66,1.7,Real Estate,2015
Tom Morris,United Kingdom,60,1.7,Retail,2015
"Henry Nicholas, III.",United States,55,1.7,Semiconductors,2015
Ahsen Ozokur,Turkey,64,1.7,Food Manufacturing,2015
Ranjan Pai,India,42,1.7,Education,2015
Lirio Parisotto,Brazil,61,1.7,Investments,2015
Murdaya Poo,Indonesia,74,1.7,Diversified,2015
Alexander Samwer,Germany,40,1.7,Rocket Internet,2015
Marc Samwer,Germany,44,1.7,Tech Startups,2015
Oliver Samwer,Germany,41,1.7,Tech Startups,2015
"Karl Scheufele, III.",Switzerland,76,1.7,Jewelry,2015
Dieter Schnabel,Germany,69,1.7,Chemicals,2015
Gerald Schwartz,Canada,73,1.7,Finance,2015
B.R. Shetty,India,73,1.7,Healthcare,2015
Thaksin Shinawatra,Thailand,65,1.7,Investments,2015
Martua Sitorus,Indonesia,55,1.7,Palm Oil,2015
Dan Snyder,United States,50,1.7,Washington Redskins,2015
Mark Stevens,United States,55,1.7,Venture Capital,2015
Torsten Toeller,Germany,48,1.7,Pet Food,2015
Robert Toennies,Germany,n/a,1.7,Meat Processing,2015
Thongma Vijitpongpun,Thailand,56,1.7,Real Estate,2015
Vincent Viola,United States,59,1.7,Electronic Trading,2015
Pham Nhat Vuong,Vietnam,46,1.7,Real Estate,2015
Ian Wood,United Kingdom,72,1.7,Energy Services,2015
Jon Yarbrough,United States,57,1.7,Video Games,2015
Elisabeth Badinter,France,71,1.7,Advertising,2015
Domenico Dolce,Italy,56,1.7,Dolce & Gabbana,2015
Stefano Gabbana,Italy,52,1.7,Dolce & Gabbana,2015
Hans-Werner Hector,Germany,75,1.7,Sap,2015
Huang Zhenda,China,67,1.7,Construction,2015
Keeree Kanjanapas,Thailand,65,1.7,Transportation,2015
Koo Bon-Moo,South Korea,70,1.7,Electronics/Chemicals/Household Products,2015
Eric Lefkofsky,United States,45,1.7,Groupon,2015
Oon Kuin Lim,Singapore,71,1.7,Oil Trading,2015
Akio Nitori,Japan,71,1.7,Retail,2015
Sudthida Ratanarak,Thailand,n/a,1.7,"Media, Real Estate",2015
J. Joe Ricketts,United States,73,1.7,Td Ameritrade,2015
Shen Wenrong,China,69,1.7,Steel Production,2015
Tsai Ming-Kai,Taiwan,64,1.7,Semiconductors,2015
Tseng Shin-Yi,Taiwan,87,1.7,Petrochemicals,2015
Zhou Chengjian,China,49,1.7,Apparel Retail,2015
Zhou Yahui,China,38,1.7,Online Games,2015
Leslie Alexander,United States,71,1.6,Houston Rockets,2015
Igor Altushkin,Russia,44,1.6,Metals,2015
Naruatsu Baba,Japan,37,1.6,Smartphone Game Maker,2015
Alex Beard,United Kingdom,47,1.6,"Mining, Commodities",2015
David Booth,United States,69,1.6,Mutual Funds,2015
Julio Bozano,Brazil,79,1.6,Banking,2015
Eduardo Carmignac,France,67,1.6,Asset Management,2015
Sarah Chaney,United States,61,1.6,Cargill,2015
Alexandra Daitch,United States,52,1.6,Cargill,2015
Venugopal Dhoot,India,63,1.6,Electronics,2015
Gabriel Escarrer,Spain,80,1.6,Hotels,2015
Fu Meicheng,China,57,1.6,"Tv Shows, Movies",2015
Dan Gertler,Israel,41,1.6,Mining,2015
John Henry,United States,65,1.6,Sports,2015
Alan Howard,United Kingdom,51,1.6,Hedge Funds,2015
Stephen Jarislowsky,Canada,89,1.6,Money Management,2015
Danil Khachaturov,Russia,43,1.6,"Insurance, Banking, Real Estate",2015
Wolfgang Leitner,Austria,61,1.6,Engineering,2015
Liao Long-Shing,Taiwan,n/a,1.6,Petrochemicals,2015
Suhon Lin,Taiwan,87,1.6,Petrochemicals,2015
Robert Miller,United Kingdom,81,1.6,Retail,2015
Boris Mints,Russia,56,1.6,Real Estate,2015
Phillip Ragon,United States,65,1.6,Health It,2015
Thomas Steyer,United States,57,1.6,Hedge Funds,2015
Lucy Stitzer,United States,55,1.6,Cargill,2015
Katherine Tanner,United States,59,1.6,Cargill,2015
Wichai Thongtang,Thailand,68,1.6,Investments,2015
Tian Ming,China,61,1.6,Measuring Instruments,2015
Joop van den Ende,Netherlands,73,1.6,Tv,2015
Manuel Villar,Philippines,65,1.6,Real Estate,2015
Jitendra Virwani,India,49,1.6,Real Estate,2015
Allan Wong,Hong Kong,65,1.6,Electronics,2015
Simon Xie,China,45,1.6,Online Payment Service,2015
Gavril Yushvaev,Russia,57,1.6,"Precious Metals, Real Estate",2015
Zan Shengda,China,51,1.6,Diversified,2015
Zhang Hongwei,China,60,1.6,"Oil, Banking",2015
Roberto Angelini Rossi,Chile,66,1.6,"Forestry, Mining",2015
Ana Maria Brescia Cafferata,Peru,90,1.6,"Mining, Banking",2015
Rosa Brescia Cafferata,Peru,88,1.6,"Mining, Fisheries",2015
Vivek Chand Burman,India,77,1.6,Consumer Goods,2015
Bruce Cheng,Taiwan,79,1.6,Electronics,2015
Pollyanna Chu,Hong Kong,57,1.6,Financial Services,2015
James Clark,United States,70,1.6,"Netscape, Investments",2015
Du Jiangtao,China,45,1.6,Chemicals,2015
Reinold Geiger,Austria,67,1.6,Beauty Products,2015
Goh Peng Ooi,Malaysia,60,1.6,Software,2015
Allan Gray,South Africa,77,1.6,Investing,2015
Richard Hayne,United States,67,1.6,Urban Outfitters,2015
Huang Li,China,51,1.6,Infrared Imaging Systems,2015
Huang Qisen,China,50,1.6,Real Estate,2015
Lee Hwa-Kyung,South Korea,59,1.6,Snack Foods,2015
Lin Jianhua,China,52,1.6,Solar,2015
Liu Xuejing,China,64,1.6,"Copper, Poultry",2015
Gary Michelson,United States,66,1.6,Medical Patents,2015
Gregorio Perez Companc,Argentina,79,1.6,Oil And Gas,2015
Shin Dong-Bin,South Korea,60,1.6,Retailing,2015
Sit Kwong Lam,Hong Kong,47,1.6,"Oil, Transportation",2015
Ronald Southern,Canada,84,1.6,"Structures, Utilities",2015
Petter Stordalen,Norway,52,1.6,Hotels,2015
Wu Yiling,China,65,1.6,Pharmaceuticals,2015
Lina Maria Aguiar,Brazil,77,1.5,Banking Inheritance,2015
Sergio Lins Andrade,Brazil,67,1.5,Construction,2015
Michael Ashcroft,United Kingdom,69,1.5,Security,2015
Nicolas Berggruen,United States,53,1.5,Investments,2015
Alberto Bombassei,Italy,74,1.5,Automotive Brakes,2015
Josef Boquoi,Germany,81,1.5,Frozen Foods,2015
Timothy Boyle,United States,65,1.5,Columbia Sportswear,2015
Cho Tak Wong,Hong Kong,68,1.5,Auto Parts,2015
Kommer Damen,Netherlands,70,1.5,Shipbuilding,2015
Benjamin de Rothschild,Switzerland,51,1.5,Banking,2015
Darwin Deason,United States,74,1.5,Xerox,2015
Maria Del Pino y Calvo-Sotelo,Spain,58,1.5,Construction,2015
Fritz Draexlmaier,Germany,n/a,1.5,Auto Parts,2015
Alexander Dzhaparidze,Russia,59,1.5,Oil Services,2015
"Frank Fertitta, III.",United States,53,1.5,"Casinos, Ultimate Fighting Championship",2015
Lorenzo Fertitta,United States,46,1.5,"Casinos, Ultimate Fighting Championship",2015
Martha Ford,United States,89,1.5,Ford Motor,2015
Paul Foster,United States,57,1.5,Oil Refining,2015
Walter Frey,Switzerland,71,1.5,Emil Frey Group,2015
Jayme Garfinkel,Brazil,69,1.5,Insurance,2015
Geng Jianming,China,52,1.5,Real Estate,2015
Rolf Gerling,Germany,60,1.5,Insurance,2015
Peter Gilgan,Canada,64,1.5,Homebuilding,2015
Christopher Goldsbury,United States,72,1.5,Salsa,2015
David Harding,United Kingdom,53,1.5,Finance,2015
Saad Hariri,Lebanon,44,1.5,"Construction, Investments",2015
Jonathan Harmsworth,United Kingdom,47,1.5,Publishing,2015
Devendra Jain,India,86,1.5,Chemicals,2015
George Joseph,United States,93,1.5,Insurance,2015
Seth Klarman,United States,57,1.5,Investments,2015
Schulenberg Klaus-Peter,Germany,n/a,1.5,Ticketing Service,2015
Li Li,China,51,1.5,Pharmaceuticals,2015
Scott Lin,Taiwan,n/a,1.5,Optical Components,2015
Gary Magness,United States,61,1.5,"Cable, Investments",2015
Alfred Mann,United States,89,1.5,Medical Devices,2015
Marie-Jeanne Meyer,France,73,1.5,Commodities,2015
Lachhman Das Mittal,India,84,1.5,Tractors,2015
Arturo Moreno,United States,68,1.5,Billboards,2015
Mofatraj Munot,India,70,1.5,Real Estate,2015
Bobby Murphy,United States,26,1.5,Snapchat,2015
Ezra Nahmad,Monaco,69,1.5,Art,2015
Nan Cunhui,China,51,1.5,Electrical Power Equipment,2015
Jay Paul,United States,67,1.5,Real Estate,2015
Stanley Perron,Australia,92,1.5,"Property, Retail",2015
Victor Pinchuk,Ukraine,54,1.5,"Steel Pipes, Diversified",2015
Purnomo Prawiro,Indonesia,68,1.5,Taxis,2015
"Nicholas Pritzker, II.",United States,71,1.5,"Hotels, Investments",2015
Antony Ressler,United States,53,1.5,Finance,2015
Monique Roosmale Nepveu,France,75,1.5,Commodities,2015
Rodney Sacks,United States,65,1.5,Energy Drinks,2015
Ralph Sonnenberg,Netherlands,80,1.5,Blinds,2015
Evan Spiegel,United States,24,1.5,Snapchat,2015
Edward Stack,United States,60,1.5,Dick's Sporting Goods,2015
Sun Hongbin,United States,52,1.5,Real Estate,2015
Sun Shoukuan,China,65,1.5,Chemicals,2015
Henry Swieca,United States,57,1.5,Hedge Funds,2015
Katsumi Tada,Japan,69,1.5,Real Estate,2015
Jim Thompson,United States,75,1.5,Logistics,2015
Todd Wagner,United States,54,1.5,Online Media,2015
Wang Junmin,China,46,1.5,Pharmaceuticals,2015
Xiong Xuqiang,Hong Kong,58,1.5,Real Estate,2015
Zhu Gongshan,China,57,1.5,Solar Panel Materials,2015
Anu Aga,India,72,1.5,Engineering,2015
Cao Kejian,China,52,1.5,Air Compressors,2015
Chao Teng-Hsiung,Taiwan,71,1.5,Real Estate,2015
Chen Yung-Tai,Taiwan,79,1.5,Real Estate,2015
Bulent Eczacibasi,Turkey,65,1.5,"Pharmaceuticals, Diversified",2015
Max Michel Suberville,Mexico,82,1.5,Beverages,2015
Robert Mouawad,Lebanon,70,1.5,Fine Jewelry,2015
Qiu Jianping,China,53,1.5,Hand Tools,2015
Wilma Tisch,United States,87,1.5,Diversified,2015
Kenny Troutt,United States,67,1.5,Telecommunications,2015
Wei Shaojun,China,52,1.5,Real Estate,2015
Wong Kwong Yu,China,45,1.5,Retail,2015
Radhe Shyam Agarwal,India,70,1.4,Consumer Goods,2015
Farkhad Akhmedov,Russia,59,1.4,Natural Gas,2015
Abdul Majeed Alhokair,Saudi Arabia,45,1.4,"Retailing, Real Estate",2015
Fawaz Alhokair,Saudi Arabia,49,1.4,"Retail, Shopping Malls",2015
Salman Alhokair,Saudi Arabia,48,1.4,"Retailing, Shopping Malls",2015
"Herbert Allen, Jr.",United States,75,1.4,Investment Banking,2015
Edmund Ansin,United States,78,1.4,Television,2015
Carol Jenkins Barnett,United States,58,1.4,Publix Supermarkets,2015
Thomas Bruch,Germany,64,1.4,Food Retailing,2015
Anand Burman,India,62,1.4,Consumer Goods,2015
Ahmet Calik,Turkey,57,1.4,"Energy, Media, Banking",2015
Benedicta Chamberlain,United Kingdom,71,1.4,Alcohol,2015
Chen Jianhua,China,44,1.4,Chemicals,2015
Alfred James Clark,United States,87,1.4,Construction,2015
Alberto Cortina,Spain,69,1.4,Investments,2015
Claude Dauphin,France,64,1.4,Commodities,2015
Faruk Eczacibasi,Turkey,60,1.4,"Pharmaceuticals, Diversified",2015
Clement Fayat,France,83,1.4,Construction,2015
J. Christopher Flowers,United States,57,1.4,Investments,2015
Alan Gerry,United States,85,1.4,Cable Television,2015
Radhe Shyam Goenka,India,69,1.4,Consumer Goods,2015
Sanjiv Goenka,India,54,1.4,Diversified,2015
Ryan Graves,United States,31,1.4,Car Service,2015
Alfredo Harp Helu,Mexico,70,1.4,Banking,2015
William Heinecke,Thailand,66,1.4,Hotels,2015
Hong Ra-Hee,South Korea,69,1.4,Samsung,2015
Stewart Horejsi,United States,77,1.4,Berkshire Hathaway,2015
Kenji Kasahara,Japan,39,1.4,Social Networking Website,2015
Pyotr Kondrashev,Russia,65,1.4,Fertilizers,2015
Thomas Lau,Hong Kong,61,1.4,Real Estate,2015
Jane Lauder,United States,42,1.4,Cosmetics,2015
Aerin Lauder Zinterhofer,United States,45,1.4,Cosmetics,2015
Lee Man Tat,Hong Kong,86,1.4,Food,2015
Lee Myung-Hee,South Korea,71,1.4,Retailing,2015
Lei Jufang,China,62,1.4,Pharmaceuticals,2015
Liu Changqing,China,62,1.4,Manufacturing,2015
Kenneth Lo,United Kingdom,76,1.4,Textiles,2015
Anatoly Lomakin,Russia,62,1.4,Fertilizers,2015
Ana Maria Marcondes Penido Sant'Anna,Brazil,59,1.4,Toll Roads,2015
Rubens Ometto Silveira Mello,Brazil,65,1.4,"Sugar, Ethanol",2015
Surang Prempree,Thailand,72,1.4,Media,2015
Michael Price,United States,62,1.4,Investments,2015
Nevaldo Rocha,Brazil,85,1.4,Retail,2015
Arkady Rotenberg,Russia,63,1.4,"Construction, Pipes, Banking",2015
Jeff Rothschild,United States,60,1.4,Facebook,2015
Antonio Luiz Seabra,Brazil,72,1.4,Cosmetics,2015
Charles Simonyi,United States,67,1.4,Microsoft,2015
Thomas Straumann,Switzerland,51,1.4,Dental Implants,2015
Frank Stronach,Canada,82,1.4,Auto Parts,2015
Hary Tanoesoedibjo,Indonesia,49,1.4,Media,2015
Wang Xing,China,n/a,1.4,E-Commerce,2015
Charlotte Colket Weber,United States,72,1.4,Campbell Soup,2015
Wen Yibo,China,49,1.4,Wastewater Treatment,2015
Xiu Laigui,China,60,1.4,Pharmaceuticals,2015
Yang Kai,China,58,1.4,Dairy Products,2015
Yang Zhimao,China,52,1.4,"Utilities, Real Estate",2015
Ye Cheng,China,53,1.4,Diversified,2015
William Young,United States,74,1.4,Plastics,2015
Charles Zegar,United States,67,1.4,Bloomberg Lp,2015
Zhang Guiping,China,63,1.4,Real Estate,2015
Zhang Zhirong,Hong Kong,46,1.4,Shipbuilding,2015
Ahmet Nazif Zorlu,Turkey,70,1.4,Diversified,2015
Somphote Ahunai,Thailand,47,1.4,Energy,2015
Paolo Bulgari,Italy,77,1.4,Luxury Goods,2015
Steve Case,United States,56,1.4,Aol,2015
Kiat Chiaravanont,Thailand,n/a,1.4,Food,2015
Ding Shizhong,China,44,1.4,Sports Apparel,2015
Asok Kumar Hiranandani,Singapore,60,1.4,Real Estate,2015
Douglas Hsu,Taiwan,72,1.4,Diversified,2015
Kei Hoi Pang,China,49,1.4,Real Estate,2015
Li Yihai,China,52,1.4,Pharmaceuticals,2015
Lin Bin,China,47,1.4,Smartphones,2015
Pier Luigi Loro Piana,Italy,63,1.4,Fashion,2015
Ma Xingtian,China,45,1.4,Pharmaceuticals,2015
Harsh Mariwala,India,63,1.4,Consumer Goods,2015
Brian Roberts,United States,55,1.4,Comcast,2015
Hilton Schlosberg,United Kingdom,62,1.4,Monster Energy Drinks,2015
Shao Zhongyi,China,46,1.4,Soybean Trading,2015
Shin Dong-Joo,South Korea,61,1.4,Retailing,2015
Sun Shangchuan & wife,China,51,1.4,Electronics Components,2015
Sun Weijie,China,51,1.4,Oilfield Equipment,2015
Joyce Raley Teel,United States,84,1.4,Supermarkets,2015
Tiong Hiew King,Malaysia,79,1.4,Timber/Media,2015
Mustafa Latif Topbas,Turkey,70,1.4,"Food Manufacturing, Retail",2015
Hamdi Ulukaya,Turkey,43,1.4,Chobani Yogurt,2015
Wei Qi,China,60,1.4,Chemicals,2015
Wen Jianping,China,53,1.4,Sewage Treatment,2015
Dan Wilks,United States,58,1.4,Natural Gas,2015
Farris Wilks,United States,63,1.4,Natural Gas,2015
Xu Jingren,China,70,1.4,Pharmaceuticals,2015
Zhu Yicai,China,50,1.4,"Meat Products, Retailing",2015
Alberto Alcocer,Spain,72,1.3,Investments,2015
Patricia Angelini Rossi,Chile,60,1.3,"Forestry, Mining",2015
Mori Arkin,Israel,62,1.3,Pharmaceuticals,2015
Mehmet Aydinlar,Turkey,58,1.3,Hospitals,2015
Eduardo Belmont Anderson,Peru,69,1.3,Cosmetics,2015
Aneel Bhusri,United States,49,1.3,Business Software,2015
Thor Bjorgolfsson,Iceland,47,1.3,Diversified,2015
Miriam Blocher,Switzerland,40,1.3,Chemicals,2015
Oleg Boyko,Russia,50,1.3,"Entertaiment, Retail, Real Estate",2015
Nicola Bulgari,Italy,74,1.3,Luxury Goods,2015
Miloud Chaabi,Morocco,86,1.3,Diversified,2015
Binod Chaudhary,Nepal,59,1.3,Diversified,2015
